  6.2000  5.79868085E-05 -1.64804387E-03  2.01492100E-03 -4.67836224E-05  3.96444045E-04 -1.66096208E-03 -4.08117133E-06 -8.96296389E-05  4.06277525E-05 -8.34210403E-05
  6.4000 -4.01914581E-05 -1.41911389E-03  1.49758480E-03 -4.85064325E-05  3.32793972E-04 -1.42330819E-03 -3.71309590E-06 -7.38638941E-05  3.73742150E-05 -6.84131480E-05
  6.6000 -1.01160168E-04 -1.22550060E-03  1.10492066E-03 -4.78241903E-05  2.81118607E-04 -1.22331552E-03 -3.31714306E-06 -6.02691750E-05  3.45797456E-05 -5.62573059E-05
  6.8000 -1.36115441E-04 -1.06172033E-03  8.08105827E-04 -4.56125825E-05  2.38593247E-04 -1.05455300E-03 -2.88931444E-06 -4.85932426E-05  3.16984559E-05 -4.63877305E-05
  7.0000 -1.53244726E-04 -9.23041379E-04  5.84801809E-04 -4.25294331E-05  2.03230418E-04 -9.11764204E-04 -2.44084378E-06 -3.86772052E-05  2.85845318E-05 -3.83547207E-05
  7.2000 -1.58460001E-04 -8.05371247E-04  4.17710529E-04 -3.90352200E-05  1.73609576E-04 -7.90634315E-04 -1.99267505E-06 -3.03884274E-05  2.53087406E-05 -3.18000967E-05
  7.4000 -1.55974209E-04 -7.05206556E-04  2.93454437E-04 -3.54307257E-05  1.48685944E-04 -6.87609554E-04 -1.56810044E-06 -2.35867844E-05  2.20230773E-05 -2.64380513E-05
  7.6000 -1.48746898E-04 -6.19592446E-04  2.01709288E-04 -3.18986084E-05  1.27662152E-04 -5.99754876E-04 -1.18684709E-06 -1.81142282E-05  1.88791773E-05 -2.20401299E-05
  7.8000 -1.38823673E-04 -5.46073162E-04  1.34529908E-04 -2.85406779E-05  1.09906267E-04 -5.24640443E-04 -8.61879316E-07 -1.37979455E-05  1.59902618E-05 -1.84234024E-05
  8.0000 -1.27591347E-04 -4.82632451E-04  8.58230643E-05 -2.54071862E-05  9.49015790E-05 -4.60250273E-04 -5.98741479E-07 -1.04595399E-05  1.34215795E-05 -1.54411272E-05
  8.2000 -1.15967374E-04 -4.27628769E-04  5.09336855E-05 -2.25176501E-05  8.22164734E-05 -4.04908287E-04 -3.96597352E-07 -7.92521753E-06  1.11959645E-05 -1.29753682E-05
  8.4000 -1.04538895E-04 -3.79731215E-04  2.63197212E-05 -1.98744581E-05  7.14861608E-05 -3.57218174E-04 -2.50048235E-07 -6.03420720E-06  9.30516053E-06 -1.09311513E-05
  8.6000 -9.36636541E-05 -3.37860733E-04  9.29711368E-06 -1.74711061E-05  6.24009528E-05 -3.16014341E-04 -1.51042471E-07 -4.64432930E-06  7.72153635E-06 -9.23183324E-06
  8.8000 -8.35425015E-05 -3.01139119E-04 -2.15948398E-06 -1.52968241E-05  5.46979836E-05 -2.80321802E-04 -9.04872546E-08 -3.63469001E-06  6.40773103E-06 -7.81542862E-06
  9.0000 -7.42709288E-05 -2.68846689E-04 -9.57170033E-06 -1.33389810E-05  4.81547197E-05 -2.49323324E-04 -5.94164826E-08 -2.90602308E-06  5.32355102E-06 -6.63169263E-06
  9.2000 -6.58753429E-05 -2.40388266E-04 -1.40774108E-05 -1.15842327E-05  4.25834579E-05 -2.22332453E-04 -4.97207113E-08 -2.37938181E-06  4.43033439E-06 -5.63980219E-06
  9.4000 -5.83383219E-05 -2.15266523E-04 -1.65231709E-05 -1.00190254E-05  3.78264690E-05 -1.98771360E-04 -5.45186602E-08 -1.99385030E-06  3.69333838E-06 -4.80650976E-06
  9.6000 -5.16159969E-05 -1.93061430E-04 -1.75351493E-05 -8.62980564E-06  3.37516590E-05 -1.78152588E-04 -6.82704314E-08 -1.70381171E-06  3.08274661E-06 -4.10467154E-06
  9.8000 -4.56498499E-05 -1.73414608E-04 -1.75733680E-05 -7.40312363E-06  3.02487103E-05 -1.60064023E-04 -8.67249292E-08 -1.47615558E-06  2.57380177E-06 -3.51207216E-06
 10.0000 -4.03745841E-05 -1.56017462E-04 -1.69730496E-05 -6.32571293E-06  2.72256846E-05 -1.44156468E-04 -1.06774744E-07 -1.28766527E-06  2.14644282E-06 -3.01048449E-06
 10.2000 -3.57232549E-05 -1.40602187E-04 -1.59760452E-05 -5.38457755E-06  2.46060689E-05 -1.30133383E-04 -1.26270719E-07 -1.12271605E-06  1.78470560E-06 -2.58491623E-06
 10.4000 -3.16305034E-05 -1.26934913E-04 -1.47546599E-05 -4.56708931E-06  2.23262367E-05 -1.17742379E-04 -1.43830120E-07 -9.71335586E-07  1.47605074E-06 -2.22300485E-06
 10.6000 -2.80344934E-05 -1.14810416E-04 -1.34296640E-05 -3.86108849E-06  2.03332887E-05 -1.06768164E-04 -1.58658241E-07 -8.27627593E-07  1.21071341E-06 -1.91453079E-06
 10.8000 -2.48779697E-05 -1.04047989E-04 -1.20838725E-05 -3.25497866E-06  1.85832306E-05 -9.70266747E-05 -1.70393370E-07 -6.88530117E-07  9.81123008E-07 -1.65102496E-06
 11.0000 -2.21087336E-05 -9.44881450E-05 -1.07723507E-05 -2.73780804E-06  1.70394472E-05 -8.83602019E-05 -1.78978561E-07 -5.52865026E-07  7.81411544E-07 -1.42545151E-06
 11.2000 -1.96797390E-05 -8.59899281E-05 -9.53005802E-06 -2.29933245E-06  1.56714301E-05 -8.06333127E-05 -1.84559735E-07 -4.20630794E-07  6.07012338E-07 -1.23195098E-06
 11.4000 -1.75489506E-05 -7.84286883E-05 -8.37755064E-06 -1.93005789E-06  1.44537219E-05 -7.37294493E-05 -1.87407547E-07 -2.92491862E-07  4.54341617E-07 -1.06563171E-06
 11.6000 -1.56790606E-05 -7.16941874E-05 -7.32521626E-06 -1.62126282E-06  1.33650425E-05 -6.75480791E-05 -1.87859528E-07 -1.69422371E-07  3.20551552E-07 -9.22400290E-07
 11.8000 -1.40371291E-05 -6.56889686E-05 -6.37640147E-06 -1.36500172E-06  1.23875673E-05 -6.20023036E-05 -1.86278810E-07 -5.24680096E-08  2.03342352E-07 -7.98823129E-07
 12.0000 -1.25941911E-05 -6.03269307E-05 -5.52970591E-06 -1.15409265E-06  1.15063324E-05 -5.70168492E-05 -1.83025951E-07  5.74040813E-08  1.00821614E-07 -6.92013446E-07
 12.2000 -1.13248586E-05 -5.55320679E-05 -4.78065178E-06 -9.82091672E-07  1.07087436E-05 -5.25263739E-05 -1.78440805E-07  1.59391488E-07  1.14005768E-08 -5.99538626E-07
 12.4000 -1.02069343E-05 -5.12373491E-05 -4.12288628E-06 -8.43257243E-07  9.98417257E-06 -4.84740393E-05 -1.72831864E-07  2.52897726E-07 -6.62814041E-08 -5.19344157E-07
 12.6000 -9.22104941E-06 -4.73837153E-05 -3.54903656E-06 -7.32507424E-07  9.32362351E-06 -4.48103018E-05 -1.66470983E-07  3.37542943E-07 -1.33411206E-07 -4.49691040E-07
 12.8000 -8.35032826E-06 -4.39191816E-05 -3.05130734E-06 -6.45372465E-07  8.71945894E-06 -4.14918897E-05 -1.59591850E-07  4.13154973E-07 -1.91040651E-07 -3.89104146E-07
 13.0000 -7.58008445E-06 -4.07980314E-05 -2.62188915E-06 -5.77944930E-07  8.16517299E-06 -3.84809336E-05 -1.52390943E-07  4.79748650E-07 -2.40113871E-07 -3.36329532E-07
 13.2000 -6.89754751E-06 -3.79800942E-05 -2.25322809E-06 -5.26829117E-07  7.65520444E-06 -3.57442271E-05 -1.45030037E-07  5.37499016E-07 -2.81486545E-07 -2.90299059E-07
 13.4000 -6.29161931E-06 -3.54300985E-05 -1.93819549E-06 -4.89091178E-07  7.18478223E-06 -3.32525968E-05 -1.37639574E-07  5.86712295E-07 -3.15939451E-07 -2.50101015E-07
 13.6000 -5.75265855E-06 -3.31170940E-05 -1.67018573E-06 -4.62210958E-07  6.74979755E-06 -3.09803637E-05 -1.30322424E-07  6.27797209E-07 -3.44188060E-07 -2.14955660E-07
 13.8000 -5.27229082E-06 -3.10139348E-05 -1.44316363E-06 -4.44036313E-07  6.34669793E-06 -2.89048831E-05 -1.23157695E-07  6.61238208E-07 -3.66889470E-07 -1.84194831E-07
 14.0000 -4.84324218E-06 -2.90968210E-05 -1.25167670E-06 -4.32740392E-07  5.97239938E-06 -2.70061493E-05 -1.16204402E-07  6.87571535E-07 -3.84647567E-07 -1.57244887E-07
 14.2000 -4.45919354E-06 -2.73448901E-05 -1.09084405E-06 -4.26782170E-07  5.62421343E-06 -2.52664567E-05 -1.09504840E-07  7.07364523E-07 -3.98017041E-07 -1.33612430E-07
 14.4000 -4.11465384E-06 -2.57398556E-05 -9.56329953E-07 -4.24870365E-07  5.29978637E-06 -2.36701076E-05 -1.03087618E-07  7.21198223E-07 -4.07506673E-07 -1.12872313E-07
 14.6000 -3.80484956E-06 -2.42656877E-05 -8.44308382E-07 -4.25930743E-07  4.99704875E-06 -2.22031608E-05 -9.69703247E-08  7.29653228E-07 -4.13582186E-07 -9.46575506E-08
 14.8000 -3.52562893E-06 -2.29083310E-05 -7.51422511E-07 -4.29076723E-07  4.71417309E-06 -2.08532140E-05 -9.11618069E-08  7.33298441E-07 -4.16668834E-07 -7.86508238E-08
 15.0000 -3.27337865E-06 -2.16554564E-05 -6.74742349E-07 -4.33583147E-07  4.44953869E-06 -1.96092157E-05 -8.56641145E-08  7.32682471E-07 -4.17153829E-07 -6.45772951E-08
 15.2000 -3.04495190E-06 -2.04962427E-05 -6.11722446E-07 -4.38863006E-07  4.20170203E-06 -1.84613020E-05 -8.04741142E-08  7.28327309E-07 -4.15388684E-07 -5.21985350E-08
 15.4000 -2.83760591E-06 -1.94211851E-05 -5.60161054E-07 -4.44446921E-07  3.96937205E-06 -1.74006552E-05 -7.55848206E-08  7.20723932E-07 -4.11691494E-07 -4.13073709E-08
 15.6000 -2.64894796E-06 -1.84219277E-05 -5.18161569E-07 -4.49965143E-07  3.75138925E-06 -1.64193805E-05 -7.09864778E-08  7.10329522E-07 -4.06349164E-07 -3.17235115E-08
 15.8000 -2.47688869E-06 -1.74911164E-05 -4.84096755E-07 -4.55131840E-07  3.54670824E-06 -1.55103983E-05 -6.66674259E-08  6.97565983E-07 -3.99619587E-07 -2.32898233E-08
 16.0000 -2.31960171E-06 -1.66222712E-05 -4.56575959E-07 -4.59731450E-07  3.35438287E-06 -1.46673509E-05 -6.26147875E-08  6.82819510E-07 -3.91733772E-07 -1.58691561E-08
 16.2000 -2.17548870E-06 -1.58096738E-05 -4.34415402E-07 -4.63606877E-07  3.17355372E-06 -1.38845205E-05 -5.88150016E-08  6.66440964E-07 -3.82897897E-07 -9.34163237E-09
 16.4000 -2.04314922E-06 -1.50482706E-05 -4.16611461E-07 -4.66649324E-07  3.00343747E-06 -1.31567571E-05 -5.52542341E-08  6.48746864E-07 -3.73295296E-07 -3.60232723E-09
 16.6000 -1.92135463E-06 -1.43335872E-05 -4.02316823E-07 -4.68789579E-07  2.84331788E-06 -1.24794157E-05 -5.19186852E-08  6.30020832E-07 -3.63088352E-07  1.44071905E-09
 16.8000 -1.80902554E-06 -1.36616552E-05 -3.90819320E-07 -4.69990571E-07  2.69253803E-06 -1.18483013E-05 -4.87948165E-08  6.10515345E-07 -3.52420307E-07  5.86820763E-09
 17.0000 -1.70521225E-06 -1.30289472E-05 -3.81523232E-07 -4.70241049E-07  2.55049377E-06 -1.12596199E-05 -4.58695113E-08  5.90453698E-07 -3.41416970E-07  9.75104836E-09
 17.2000 -1.60907794E-06 -1.24323213E-05 -3.73932862E-07 -4.69550224E-07  2.41662801E-06 -1.07099354E-05 -4.31301844E-08  5.70032076E-07 -3.30188324E-07  1.31516235E-08
 17.4000 -1.51988405E-06 -1.18689724E-05 -3.67638140E-07 -4.67943264E-07  2.29042588E-06 -1.01961324E-05 -4.05648511E-08  5.49421675E-07 -3.18830032E-07  1.61248778E-08
 17.6000 -1.43697761E-06 -1.13363903E-05 -3.62302066E-07 -4.65457512E-07  2.17141047E-06 -9.71538215E-06 -3.81621666E-08  5.28770813E-07 -3.07424841E-07  1.87192604E-08
 17.8000 -1.35978032E-06 -1.08323226E-05 -3.57649781E-07 -4.62139337E-07  2.05913919E-06 -9.26511328E-06 -3.59114412E-08  5.08206989E-07 -2.96043880E-07  2.09775393E-08
 18.0000 -1.28777910E-06 -1.03547430E-05 -3.53459092E-07 -4.58041526E-07  1.95320056E-06 -8.84298533E-06 -3.38026392E-08  4.87838868E-07 -2.84747868E-07  2.29375082E-08
 18.2000 -1.22051780E-06 -9.90182417E-06 -3.49552278E-07 -4.53221135E-07  1.85321142E-06 -8.44686560E-06 -3.18263653E-08  4.67758170E-07 -2.73588214E-07  2.46325983E-08
 18.4000 -1.15759013E-06 -9.47191298E-06 -3.45789015E-07 -4.47737739E-07  1.75881448E-06 -8.07480836E-06 -2.99738422E-08  4.48041436E-07 -2.62608035E-07  2.60924118E-08
 18.6000 -1.09863347E-06 -9.06351017E-06 -3.42060297E-07 -4.41652010E-07  1.66967613E-06 -7.72503644E-06 -2.82368831E-08  4.28751688E-07 -2.51843085E-07  2.73431843E-08
 18.8000 -1.04332347E-06 -8.67525203E-06 -3.38283217E-07 -4.35024582E-07  1.58548456E-06 -7.39592478E-06 -2.66078604E-08  4.09939955E-07 -2.41322596E-07  2.84081896E-08
 19.0000 -9.91369421E-07 -8.30589471E-06 -3.34396496E-07 -4.27915160E-07  1.50594798E-06 -7.08598581E-06 -2.50796729E-08  3.91646683E-07 -2.31070050E-07  2.93080912E-08
 19.2000 -9.42510179E-07 -7.95430046E-06 -3.30356676E-07 -4.20381819E-07  1.43079317E-06 -6.79385629E-06 -2.36457121E-08  3.73903020E-07 -2.21103870E-07  3.00612508E-08
 19.4000 -8.96510641E-07 -7.61942573E-06 -3.26134874E-07 -4.12480478E-07  1.35976402E-06 -6.51828563E-06 -2.22998292E-08  3.56731988E-07 -2.11438051E-07  3.06839970E-08
 19.6000 -8.53158674E-07 -7.30031076E-06 -3.21714025E-07 -4.04264514E-07  1.29262038E-06 -6.25812537E-06 -2.10363035E-08  3.40149539E-07 -2.02082726E-07  3.11908620E-08
 19.8000 -8.12262434E-07 -6.99607053E-06 -3.17086557E-07 -3.95784484E-07  1.22913685E-06 -6.01231976E-06 -1.98498110E-08  3.24165516E-07 -1.93044673E-07  3.15947878E-08
 20.0000 -7.73648036E-07 -6.70588682E-06 -3.12252428E-07 -3.87087950E-07  1.16910181E-06 -5.77989732E-06 -1.87353959E-08  3.08784502E-07 -1.84327770E-07  3.19073080E-08
 20.2000 -7.37157510E-07 -6.42900132E-06 -3.07217473E-07 -3.78219378E-07  1.11231650E-06 -5.55996322E-06 -1.76884431E-08  2.94006595E-07 -1.75933407E-07  3.21387079E-08
 20.4000 -7.02647021E-07 -6.16470956E-06 -3.01992032E-07 -3.69220095E-07  1.05859410E-06 -5.35169244E-06 -1.67046530E-08  2.79828085E-07 -1.67860844E-07  3.22981643E-08
 20.6000 -6.69985310E-07 -5.91235562E-06 -2.96589794E-07 -3.60128304E-07  1.00775905E-06 -5.15432363E-06 -1.57800179E-08  2.66242064E-07 -1.60107535E-07  3.23938702E-08
 20.8000 -6.39052331E-07 -5.67132745E-06 -2.91026854E-07 -3.50979130E-07  9.59646225E-07 -4.96715349E-06 -1.49108004E-08  2.53238959E-07 -1.52669419E-07  3.24331432E-08
 21.0000 -6.09738048E-07 -5.44105281E-06 -2.85320930E-07 -3.41804706E-07  9.14100341E-07 -4.78953182E-06 -1.40935129E-08  2.40807010E-07 -1.45541169E-07  3.24225223E-08
 21.2000 -5.81941394E-07 -5.22099565E-06 -2.79490718E-07 -3.32634272E-07  8.70975308E-07 -4.62085692E-06 -1.33248998E-08  2.28932680E-07 -1.38716416E-07  3.23678532E-08
 21.4000 -5.55569338E-07 -5.01065292E-06 -2.73555386E-07 -3.23494297E-07  8.30133668E-07 -4.46057152E-06 -1.26019201E-08  2.17601024E-07 -1.32187949E-07  3.22743635E-08
 21.6000 -5.30536078E-07 -4.80955175E-06 -2.67534149E-07 -3.14408616E-07  7.91446060E-07 -4.30815903E-06 -1.19217320E-08  2.06796001E-07 -1.25947886E-07  3.21467296E-08
 21.8000 -5.06762322E-07 -4.61724699E-06 -2.61445946E-07 -3.05398564E-07  7.54790726E-07 -4.16314018E-06 -1.12816787E-08  1.96500753E-07 -1.19987821E-07  3.19891356E-08
 22.0000 -4.84174658E-07 -4.43331895E-06 -2.55309186E-07 -2.96483129E-07  7.20053052E-07 -4.02506997E-06 -1.06792752E-08  1.86697841E-07 -1.14298962E-07  3.18053265E-08
 22.2000 -4.62704991E-07 -4.25737144E-06 -2.49141548E-07 -2.87679091E-07  6.87125133E-07 -3.89353485E-06 -1.01121965E-08  1.77369452E-07 -1.08872239E-07  3.15986539E-08
 22.4000 -4.42290052E-07 -4.08903000E-06 -2.42959844E-07 -2.79001176E-07  6.55905373E-07 -3.76815021E-06 -9.57826601E-09  1.68497572E-07 -1.03698407E-07  3.13721185E-08
 22.6000 -4.22870955E-07 -3.92794035E-06 -2.36779911E-07 -2.70462195E-07  6.26298106E-07 -3.64855807E-06 -9.07544602E-09  1.60064134E-07 -9.87681258E-08  3.11284061E-08
 22.8000 -4.04392810E-07 -3.77376691E-06 -2.30616547E-07 -2.62073190E-07  5.98213242E-07 -3.53442499E-06 -8.60182788E-09  1.52051150E-07 -9.40720349E-08  3.08699209E-08
 23.0000 -3.86804375E-07 -3.62619157E-06 -2.24483470E-07 -2.53843565E-07  5.71565936E-07 -3.42544015E-06 -8.15562353E-09  1.44440808E-07 -8.96008144E-08  3.05988147E-08
 23.2000 -3.70057741E-07 -3.48491249E-06 -2.18393302E-07 -2.45781221E-07  5.46276279E-07 -3.32131357E-06 -7.73515747E-09  1.37215569E-07 -8.53452359E-08  3.03170132E-08
 23.4000 -3.54108062E-07 -3.34964310E-06 -2.12357574E-07 -2.37892681E-07  5.22269000E-07 -3.22177457E-06 -7.33885938E-09  1.30358230E-07 -8.12962061E-08  3.00262388E-08
 23.6000 -3.38913302E-07 -3.22011111E-06 -2.06386738E-07 -2.30183206E-07  4.99473198E-07 -3.12657026E-06 -6.96525723E-09  1.23851990E-07 -7.74448017E-08  2.97280320E-08
 23.8000 -3.24434016E-07 -3.09605763E-06 -2.00490197E-07 -2.22656912E-07  4.77822078E-07 -3.03546422E-06 -6.61297100E-09  1.17680491E-07 -7.37822991E-08  2.94237696E-08
