       5.5                   0          2.12047664             5537.42
       5.5                  30          2.12047664             3412.24
       5.5                  60          2.12047664            1057.715
       5.5                  90          2.12047664              519.86
       5.5                 120          2.12047664             1629.54
       5.5                 150          2.12047664            5896.595
       5.5                 180          2.12047664            10163.65
       5.5                   0          2.22047664             5983.67
       5.5                  30          2.22047664            3673.475
       5.5                  60          2.22047664             1122.76
       5.5                  90          2.22047664             538.755
       5.5                 120          2.22047664             1659.31
       5.5                 150          2.22047664             6454.18
       5.5                 180          2.22047664            11015.59
       5.5                   0          2.32047664            6459.565
       5.5                  30          2.32047664             3944.63
       5.5                  60          2.32047664             1184.77
       5.5                  90          2.32047664             554.165
       5.5                 120          2.32047664             1689.86
       5.5                 150          2.32047664              6836.3
       5.5                 180          2.32047664            11918.52
       5.5                   0          2.42047664             6965.59
       5.5                  30          2.42047664             4234.68
       5.5                  60          2.42047664             1247.26
       5.5                  90          2.42047664             567.195
       5.5                 120          2.42047664            1723.845
       5.5                 150          2.42047664            7233.725
       5.5                 180          2.42047664          12787.4567
       5.6                   0          2.12047664            4536.555
       5.6                  30          2.12047664             2784.14
       5.6                  60          2.12047664              824.02
       5.6                  90          2.12047664             380.155
       5.6                 120          2.12047664             1316.22
       5.6                 150          2.12047664             4926.08
       5.6                 180          2.12047664             8535.94
       5.6                   0          2.22047664             4907.07
       5.6                  30          2.22047664            2995.215
       5.6                  60          2.22047664             876.315
       5.6                  90          2.22047664             395.475
       5.6                 120          2.22047664             1339.95
       5.6                 150          2.22047664            5409.235
       5.6                 180          2.22047664            9261.005
       5.6                   0          2.32047664             5302.89
       5.6                  30          2.32047664             3216.67
       5.6                  60          2.32047664             926.195
       5.6                  90          2.32047664             407.905
       5.6                 120          2.32047664             1363.99
       5.6                 150          2.32047664            5734.905
       5.6                 180          2.32047664            10030.98
       5.6                   0          2.42047664            5724.575
       5.6                  30          2.42047664             3453.55
       5.6                  60          2.42047664              975.94
       5.6                  90          2.42047664             418.255
       5.6                 120          2.42047664             1390.27
       5.6                 150          2.42047664             6076.38
       5.6                 180          2.42047664           10771.015
       5.7                   0          2.12047664              3702.8
       5.7                  30          2.12047664            2258.365
       5.7                  60          2.12047664             631.895
       5.7                  90          2.12047664             267.155
       5.7                 120          2.12047664             1054.04
       5.7                 150          2.12047664           4101.7075
       5.7                 180          2.12047664            7149.375
       5.7                   0          2.22047664             4009.59
       5.7                  30          2.22047664            2429.605
       5.7                  60          2.22047664             673.775
       5.7                  90          2.22047664             279.465
       5.7                 120          2.22047664             1072.83
       5.7                 150          2.22047664            4516.025
       5.7                 180          2.22047664            7764.875
       5.7                   0          2.32047664             4337.86
       5.7                  30          2.32047664            2610.215
       5.7                  60          2.32047664              713.78
       5.7                  90          2.32047664              289.38
       5.7                 120          2.32047664             1091.69
       5.7                 150          2.32047664             4793.52
       5.7                 180          2.32047664             8419.68
       5.7                   0          2.42047664             4688.26
       5.7                  30          2.42047664            2803.755
       5.7                  60          2.42047664              753.49
       5.7                  90          2.42047664              297.63
       5.7                 120          2.42047664            1111.635
       5.7                 150          2.42047664             5085.43
       5.7                 180          2.42047664          9048.28165
       5.8                   0          2.12047664              3009.8
       5.8                  30          2.12047664            1820.015
       5.8                  60          2.12047664             474.675
       5.8                  90          2.12047664              176.29
       5.8                 120          2.12047664               835.2
       5.8                 150          2.12047664            3403.035
       5.8                 180          2.12047664             5970.87
       5.8                   0          2.22047664             3263.05
       5.8                  30          2.22047664             1959.24
       5.8                  60          2.22047664             508.075
       5.8                  90          2.22047664              186.06
       5.8                 120          2.22047664              849.98
       5.8                 150          2.22047664            3756.055
       5.8                 180          2.22047664             6492.05
       5.8                   0          2.32047664             3534.53
       5.8                  30          2.32047664             2106.38
       5.8                  60          2.32047664             540.005
       5.8                  90          2.32047664             193.955
       5.8                 120          2.32047664             864.585
       5.8                 150          2.32047664             3991.61
       5.8                 180          2.32047664             7047.45
       5.8                   0          2.42047664            3824.835
       5.8                  30          2.42047664            2264.065
       5.8                  60          2.42047664             571.535
       5.8                  90          2.42047664             200.345
       5.8                 120          2.42047664              879.67
       5.8                 150          2.42047664            4239.755
       5.8                 180          2.42047664             7637.54
       5.9                   0          2.12047664             2435.15
       5.9                  30          2.12047664             1456.19
       5.9                  60          2.12047664             346.775
       5.9                  90          2.12047664             103.805
       5.9                 120          2.12047664             653.405
       5.9                 150          2.12047664            2926.675
       5.9                 180          2.12047664              4971.4
       5.9                   0          2.22047664            2643.555
       5.9                  30          2.22047664            1569.185
       5.9                  60          2.22047664             373.085
       5.9                  90          2.22047664             111.435
       5.9                 120          2.22047664              664.71
       5.9                 150          2.22047664             3111.36
       5.9                 180          2.22047664            5411.645
       5.9                   0          2.32047664             2867.35
       5.9                  30          2.32047664            1688.825
       5.9                  60          2.32047664             398.485
       5.9                  90          2.32047664             117.545
       5.9                 120          2.32047664             675.855
       5.9                 150          2.32047664             3310.53
       5.9                 180          2.32047664            5881.515
       5.9                   0          2.42047664            3107.115
       5.9                  30          2.42047664             1817.05
       5.9                  60          2.42047664              423.44
       5.9                  90          2.42047664              122.47
       5.9                 120          2.42047664              687.16
       5.9                 150          2.42047664            3520.585
       5.9                 180          2.42047664             6381.61
         6                   0          2.12047664             1959.79
         6                  30          2.12047664             1155.55
         6                  60          2.12047664              243.03
         6                  90          2.12047664               46.38
         6                 120          2.12047664             502.765
         6                 150          2.12047664            2409.155
         6                 180          2.12047664            4125.615
         6                   0          2.22047664             2130.69
         6                  30          2.22047664             1246.92
         6                  60          2.22047664             263.835
         6                  90          2.22047664              52.255
         6                 120          2.22047664             511.395
         6                 150          2.22047664             2566.07
         6                 180          2.22047664             4496.59
         6                   0          2.32047664             2314.55
         6                  30          2.32047664             1343.95
         6                  60          2.32047664              283.82
         6                  90          2.32047664               56.92
         6                 120          2.32047664              519.66
         6                 150          2.32047664            2733.955
         6                 180          2.32047664              4893.1
         6                   0          2.42047664             2511.92
         6                  30          2.42047664            1447.895
         6                  60          2.42047664             303.415
         6                  90          2.42047664              60.605
         6                 120          2.42047664              527.83
         6                 150          2.42047664            2910.765
         6                 180          2.42047664              5315.8
       6.1                   0          2.12047664             1567.56
       6.1                  30          2.12047664              907.84
       6.1                  60          2.12047664              159.72
       6.1                  90          2.12047664               1.405
       6.1                 120          2.12047664              378.51
       6.1                 150          2.12047664             1973.61
       6.1                 180          2.12047664            3411.435
       6.1                   0          2.22047664             1707.18
       6.1                  30          2.22047664             981.545
       6.1                  60          2.22047664              175.95
       6.1                  90          2.22047664                5.83
       6.1                 120          2.22047664               384.9
       6.1                 150          2.22047664             2106.15
       6.1                 180          2.22047664             3723.29
       6.1                   0          2.32047664             1857.67
       6.1                  30          2.32047664            1059.905
       6.1                  60          2.32047664              191.41
       6.1                  90          2.32047664               9.265
       6.1                 120          2.32047664             390.825
       6.1                 150          2.32047664            2246.955
       6.1                 180          2.32047664            4057.045
       6.1                   0          2.42047664             2019.55
       6.1                  30          2.42047664             1143.79
       6.1                  60          2.42047664             206.695
       6.1                  90          2.42047664              11.965
       6.1                 120          2.42047664             396.565
       6.1                 150          2.42047664             2395.44
       6.1                 180          2.42047664             4413.46
       6.2                   0          2.12047664             1244.79
       6.2                  30          2.12047664              704.61
       6.2                  60          2.12047664              93.145
       6.2                  90          2.12047664              -33.37
       6.2                 120          2.12047664              276.55
       6.2                 150          2.12047664             1607.86
       6.2                 180          2.12047664             2809.72
       6.2                   0          2.22047664             1358.38
       6.2                  30          2.22047664              763.71
       6.2                  60          2.22047664             105.675
       6.2                  90          2.22047664              -30.12
       6.2                 120          2.22047664              281.06
       6.2                 150          2.22047664             1719.14
       6.2                 180          2.22047664            3071.225
       6.2                   0          2.32047664             1481.06
       6.2                  30          2.32047664             826.655
       6.2                  60          2.32047664              117.59
       6.2                  90          2.32047664             -27.695
       6.2                 120          2.32047664             285.115
       6.2                 150          2.32047664             1836.88
       6.2                 180          2.32047664            3351.455
       6.2                   0          2.42047664            1613.315
       6.2                  30          2.42047664              894.16
       6.2                  60          2.42047664             129.245
       6.2                  90          2.42047664              -25.86
       6.2                 120          2.42047664             288.865
       6.2                 150          2.42047664             1960.93
       6.2                 180          2.42047664            3651.145
       6.3                   0          2.12047664              979.96
       6.3                  30          2.12047664             538.625
       6.3                  60          2.12047664                40.7
       6.3                  90          2.12047664              -59.69
       6.3                 120          2.12047664               193.3
       6.3                 150          2.12047664             1301.54
       6.3                 180          2.12047664             2303.95
       6.3                   0          2.22047664             1071.93
       6.3                  30          2.22047664             585.675
       6.3                  60          2.22047664               50.15
       6.3                  90          2.22047664             -57.485
       6.3                 120          2.22047664             196.265
       6.3                 150          2.22047664             1394.35
       6.3                 180          2.22047664             2522.65
       6.3                   0          2.32047664             1171.48
       6.3                  30          2.32047664             635.945
       6.3                  60          2.32047664               59.04
       6.3                  90          2.32047664               -55.9
       6.3                 120          2.32047664              198.84
       6.3                 150          2.32047664            1492.425
       6.3                 180          2.32047664             2757.32
       6.3                   0          2.42047664             1279.05
       6.3                  30          2.42047664             689.875
       6.3                  60          2.42047664              67.835
       6.3                  90          2.42047664              -54.74
       6.3                 120          2.42047664              201.05
       6.3                 150          2.42047664            1595.745
       6.3                 180          2.42047664            3008.645
       6.4                   0          2.12047664              763.36
       6.4                  30          2.12047664              403.54
       6.4                  60          2.12047664               -0.35
       6.4                  90          2.12047664              -79.27
       6.4                 120          2.12047664             125.825
       6.4                 150          2.12047664            1045.565
       6.4                 180          2.12047664              1879.8
       6.4                   0          2.22047664              837.42
       6.4                  30          2.22047664             440.765
       6.4                  60          2.22047664               6.565
       6.4                  90          2.22047664              -77.86
       6.4                 120          2.22047664              127.54
       6.4                 150          2.22047664            1122.675
       6.4                 180          2.22047664            2062.215
       6.4                   0          2.32047664              917.77
       6.4                  30          2.32047664             480.645
       6.4                  60          2.32047664              13.095
       6.4                  90          2.32047664             -76.985
       6.4                 120          2.32047664             128.755
       6.4                 150          2.32047664            1204.035
       6.4                 180          2.32047664            2258.215
       6.4                   0          2.42047664            1004.835
       6.4                  30          2.42047664             523.425
       6.4                  60          2.42047664                19.5
       6.4                  90          2.42047664             -76.405
       6.4                 120          2.42047664             129.845
       6.4                 150          2.42047664             1289.57
       6.4                 180          2.42047664              2468.4
       6.5                   0          2.12047664              586.83
       6.5                  30          2.12047664              294.23
       6.5                  60          2.12047664              -31.91
       6.5                  90          2.12047664              -93.29
       6.5                 120          2.12047664               71.44
       6.5                 150          2.12047664             832.365
       6.5                 180          2.12047664                1525
       6.5                   0          2.22047664               646.1
       6.5                  30          2.22047664             323.435
       6.5                  60          2.22047664             -27.045
       6.5                  90          2.22047664              -92.56
       6.5                 120          2.22047664               72.13
       6.5                 150          2.22047664               896.1
       6.5                 180          2.22047664             1676.72
       6.5                   0          2.32047664              710.56
       6.5                  30          2.32047664             354.675
       6.5                  60          2.32047664             -22.525
       6.5                  90          2.32047664             -92.275
       6.5                 120          2.32047664              72.435
       6.5                 150          2.32047664              963.22
       6.5                 180          2.32047664            1839.925
       6.5                   0          2.42047664             780.625
       6.5                  30          2.42047664             388.395
       6.5                  60          2.42047664             -18.025
       6.5                  90          2.42047664             -92.175
       6.5                 120          2.42047664               72.51
       6.5                 150          2.42047664             1033.95
       6.5                 180          2.42047664            2015.215
       6.6                   0          2.12047664              443.52
       6.6                  30          2.12047664               206.3
       6.6                  60          2.12047664             -55.585
       6.6                  90          2.12047664             -102.83
       6.6                 120          2.12047664              28.085
       6.6                 150          2.12047664              655.35
       6.6                 180          2.12047664             1228.98
       6.6                   0          2.22047664              490.59
       6.6                  30          2.22047664             228.885
       6.6                  60          2.22047664             -52.605
       6.6                  90          2.22047664            -102.705
       6.6                 120          2.22047664                  28
       6.6                 150          2.22047664              707.78
       6.6                 180          2.22047664              1354.8
       6.6                   0          2.32047664             541.945
       6.6                  30          2.32047664             253.125
       6.6                  60          2.32047664             -49.635
       6.6                  90          2.32047664            -102.875
       6.6                 120          2.32047664               27.47
       6.6                 150          2.32047664             762.885
       6.6                 180          2.32047664              1490.3
       6.6                   0          2.42047664              597.95
       6.6                  30          2.42047664             279.395
       6.6                  60          2.42047664             -46.715
       6.6                  90          2.42047664            -103.155
       6.6                 120          2.42047664              26.845
       6.6                 150          2.42047664              820.94
       6.6                 180          2.42047664            1636.025
       6.7                   0          2.12047664              327.68
       6.7                  30          2.12047664              136.02
       6.7                  60          2.12047664              -73.45
       6.7                  90          2.12047664            -108.865
       6.7                 120          2.12047664               -6.06
       6.7                 150          2.12047664              508.88
       6.7                 180          2.12047664              982.72
       6.7                   0          2.22047664             364.735
       6.7                  30          2.22047664              153.23
       6.7                  60          2.22047664              -71.58
       6.7                  90          2.22047664             -109.19
       6.7                 120          2.22047664              -6.845
       6.7                 150          2.22047664             551.785
       6.7                 180          2.22047664            1086.715
       6.7                   0          2.32047664               405.3
       6.7                  30          2.32047664              171.72
       6.7                  60          2.32047664              -69.91
       6.7                  90          2.32047664            -109.745
       6.7                 120          2.32047664              -7.995
       6.7                 150          2.32047664             596.765
       6.7                 180          2.32047664            1198.845
       6.7                   0          2.42047664             449.715
       6.7                  30          2.42047664              191.82
       6.7                  60          2.42047664              -68.23
       6.7                  90          2.42047664            -110.315
       6.7                 120          2.42047664               -9.21
       6.7                 150          2.42047664             644.225
       6.7                 180          2.42047664             1319.59
       6.8                   0          2.12047664              234.52
       6.8                  30          2.12047664              80.295
       6.8                  60          2.12047664              -85.81
       6.8                  90          2.12047664            -112.125
       6.8                 120          2.12047664             -32.805
       6.8                 150          2.12047664              388.08
       6.8                 180          2.12047664              778.47
       6.8                   0          2.22047664              263.37
       6.8                  30          2.22047664               93.01
       6.8                  60          2.22047664             -85.245
       6.8                  90          2.22047664            -112.755
       6.8                 120          2.22047664              -34.06
       6.8                 150          2.22047664              422.95
       6.8                 180          2.22047664              864.12
       6.8                   0          2.32047664              295.08
       6.8                  30          2.32047664              106.91
       6.8                  60          2.32047664              -84.59
       6.8                  90          2.32047664            -113.615
       6.8                 120          2.32047664              -35.56
       6.8                 150          2.32047664              459.58
       6.8                 180          2.32047664             956.595
       6.8                   0          2.42047664              329.97
       6.8                  30          2.42047664             122.055
       6.8                  60          2.42047664             -83.895
       6.8                  90          2.42047664            -114.435
       6.8                 120          2.42047664              -37.29
       6.8                 150          2.42047664             498.185
       6.8                 180          2.42047664            1056.285
       6.9                   0          2.12047664              160.04
       6.9                  30          2.12047664              36.495
       6.9                  60          2.12047664             -94.835
       6.9                  90          2.12047664             -113.13
       6.9                 120          2.12047664             -53.165
       6.9                 150          2.12047664              289.18
       6.9                 180          2.12047664              609.62
       6.9                   0          2.22047664              182.19
       6.9                  30          2.22047664              45.635
       6.9                  60          2.22047664              -94.65
       6.9                  90          2.22047664            -114.075
       6.9                 120          2.22047664              -54.81
       6.9                 150          2.22047664              317.28
       6.9                 180          2.22047664              679.89
       6.9                   0          2.32047664             206.655
       6.9                  30          2.32047664               55.74
       6.9                  60          2.32047664               -94.8
       6.9                  90          2.32047664             -115.14
       6.9                 120          2.32047664             -56.715
       6.9                 150          2.32047664             346.775
       6.9                 180          2.32047664              755.85
       6.9                   0          2.42047664             233.745
       6.9                  30          2.42047664              66.925
       6.9                  60          2.42047664              -94.88
       6.9                  90          2.42047664            -116.135
       6.9                 120          2.42047664              -58.73
       6.9                 150          2.42047664              377.89
       6.9                 180          2.42047664              837.85
         7                   0          2.12047664               100.9
         7                  30          2.12047664               2.355
         7                  60          2.12047664            -100.075
         7                  90          2.12047664             -112.45
         7                 120          2.12047664             -68.425
         7                 150          2.12047664             208.335
         7                 180          2.12047664              470.54
         7                   0          2.22047664              117.59
         7                  30          2.22047664                8.71
         7                  60          2.22047664            -100.665
         7                  90          2.22047664            -113.565
         7                 120          2.22047664             -70.435
         7                 150          2.22047664             230.785
         7                 180          2.22047664              527.94
         7                   0          2.32047664              136.16
         7                  30          2.32047664              15.735
         7                  60          2.32047664             -101.41
         7                  90          2.32047664             -114.83
         7                 120          2.32047664             -72.585
         7                 150          2.32047664               254.4
         7                 180          2.32047664             590.065
         7                   0          2.42047664              156.89
         7                  30          2.42047664              23.675
         7                  60          2.42047664            -102.115
         7                  90          2.42047664             -115.97
         7                 120          2.42047664               -74.8
         7                 150          2.42047664              279.31
         7                 180          2.42047664             657.235
       7.1                   0          2.12047664               54.34
       7.1                  30          2.12047664              -23.75
       7.1                  60          2.12047664             -102.49
       7.1                  90          2.12047664            -110.435
       7.1                 120          2.12047664              -79.56
       7.1                 150          2.12047664             142.755
       7.1                 180          2.12047664              356.43
       7.1                   0          2.22047664                66.6
       7.1                  30          2.22047664             -19.695
       7.1                  60          2.22047664            -103.925
       7.1                  90          2.22047664             -111.72
       7.1                 120          2.22047664             -81.705
       7.1                 150          2.22047664             160.545
       7.1                 180          2.22047664             403.095
       7.1                   0          2.32047664               80.38
       7.1                  30          2.32047664             -15.115
       7.1                  60          2.32047664             -105.18
       7.1                  90          2.32047664            -113.125
       7.1                 120          2.32047664             -84.015
       7.1                 150          2.32047664              179.23
       7.1                 180          2.32047664             453.665
       7.1                   0          2.42047664               95.92
       7.1                  30          2.42047664              -9.765
       7.1                  60          2.42047664             -106.36
       7.1                  90          2.42047664             -114.38
       7.1                 120          2.42047664              -86.41
       7.1                 150          2.42047664             199.025
       7.1                 180          2.42047664             508.425
       7.2                   0          2.12047664               18.01
       7.2                  30          2.12047664             -43.435
       7.2                  60          2.12047664            -103.455
       7.2                  90          2.12047664             -107.48
       7.2                 120          2.12047664             -87.225
       7.2                 150          2.12047664               89.87
       7.2                 180          2.12047664              263.24
       7.2                   0          2.22047664               26.72
       7.2                  30          2.22047664             -41.175
       7.2                  60          2.22047664             -105.06
       7.2                  90          2.22047664             -108.87
       7.2                 120          2.22047664              -89.56
       7.2                 150          2.22047664              103.79
       7.2                 180          2.22047664              300.96
       7.2                   0          2.32047664              36.635
       7.2                  30          2.32047664             -38.535
       7.2                  60          2.32047664             -106.71
       7.2                  90          2.32047664             -110.33
       7.2                 120          2.32047664             -91.955
       7.2                 150          2.32047664              118.43
       7.2                 180          2.32047664             341.895
       7.2                   0          2.42047664              47.975
       7.2                  30          2.42047664             -35.275
       7.2                  60          2.42047664            -108.255
       7.2                  90          2.42047664              -111.7
       7.2                 120          2.42047664             -94.445
       7.2                 150          2.42047664             133.915
       7.2                 180          2.42047664              386.31
       7.3                   0          2.12047664               -9.97
       7.3                  30          2.12047664              -57.88
       7.3                  60          2.12047664             -102.78
       7.3                  90          2.12047664            -103.775
       7.3                 120          2.12047664             -92.135
       7.3                 150          2.12047664              47.585
       7.3                 180          2.12047664              187.51
       7.3                   0          2.22047664               -4.11
       7.3                  30          2.22047664              -57.09
       7.3                  60          2.22047664             -104.58
       7.3                  90          2.22047664            -105.275
       7.3                 120          2.22047664              -94.58
       7.3                 150          2.22047664               58.32
       7.3                 180          2.22047664              217.81
       7.3                   0          2.32047664               2.695
       7.3                  30          2.32047664              -55.96
       7.3                  60          2.32047664            -106.515
       7.3                  90          2.32047664             -106.78
       7.3                 120          2.32047664              -97.01
       7.3                 150          2.32047664               69.62
       7.3                 180          2.32047664              250.74
       7.3                   0          2.42047664               10.66
       7.3                  30          2.42047664              -54.34
       7.3                  60          2.42047664             -108.32
       7.3                  90          2.42047664             -108.21
       7.3                 120          2.42047664              -99.56
       7.3                 150          2.42047664                81.6
       7.3                 180          2.42047664             286.545
       7.4                   0          2.12047664              -31.19
       7.4                  30          2.12047664             -68.175
       7.4                  60          2.12047664            -100.715
       7.4                  90          2.12047664              -99.63
       7.4                 120          2.12047664               -94.9
       7.4                 150          2.12047664               14.07
       7.4                 180          2.12047664              126.34
       7.4                   0          2.22047664               -27.6
       7.4                  30          2.22047664             -68.485
       7.4                  60          2.22047664             -102.87
       7.4                  90          2.22047664              -101.1
       7.4                 120          2.22047664              -97.33
       7.4                 150          2.22047664              22.185
       7.4                 180          2.22047664              150.49
       7.4                   0          2.32047664             -23.275
       7.4                  30          2.32047664              -68.57
       7.4                  60          2.32047664             -105.01
       7.4                  90          2.32047664            -102.685
       7.4                 120          2.32047664             -99.805
       7.4                 150          2.32047664               30.75
       7.4                 180          2.32047664              176.76
       7.4                   0          2.42047664             -18.005
       7.4                  30          2.42047664              -68.21
       7.4                  60          2.42047664            -106.985
       7.4                  90          2.42047664             -104.11
       7.4                 120          2.42047664              -102.4
       7.4                 150          2.42047664               39.81
       7.4                 180          2.42047664              205.41
       7.5                   0          2.12047664              -46.98
       7.5                  30          2.12047664             -75.095
       7.5                  60          2.12047664             -97.965
       7.5                  90          2.12047664             -95.145
       7.5                 120          2.12047664             -95.865
       7.5                 150          2.12047664             -12.175
       7.5                 180          2.12047664              77.265
       7.5                   0          2.22047664             -45.155
       7.5                  30          2.22047664              -76.25
       7.5                  60          2.22047664            -100.195
       7.5                  90          2.22047664              -96.65
       7.5                 120          2.22047664             -98.305
       7.5                 150          2.22047664               -6.18
       7.5                 180          2.22047664               96.34
       7.5                   0          2.32047664             -42.815
       7.5                  30          2.32047664              -77.26
       7.5                  60          2.32047664             -102.49
       7.5                  90          2.32047664             -98.225
       7.5                 120          2.32047664            -100.775
       7.5                 150          2.32047664                0.08
       7.5                 180          2.32047664              117.13
       7.5                   0          2.42047664             -39.665
       7.5                  30          2.42047664             -78.045
       7.5                  60          2.42047664             -104.62
       7.5                  90          2.42047664              -99.65
       7.5                 120          2.42047664             -103.35
       7.5                 150          2.42047664                 6.8
       7.5                 180          2.42047664             139.855
       7.6                   0          2.12047664             -58.355
       7.6                  30          2.12047664             -79.405
       7.6                  60          2.12047664               -94.7
       7.6                  90          2.12047664             -90.445
       7.6                 120          2.12047664             -95.475
       7.6                 150          2.12047664             -32.415
       7.6                 180          2.12047664              38.215
       7.6                   0          2.22047664              -57.94
       7.6                  30          2.22047664              -81.22
       7.6                  60          2.22047664              -96.99
       7.6                  90          2.22047664             -91.975
       7.6                 120          2.22047664              -97.87
       7.6                 150          2.22047664              -28.21
       7.6                 180          2.22047664               53.11
       7.6                   0          2.32047664              -57.14
       7.6                  30          2.32047664               -82.9
       7.6                  60          2.32047664              -99.26
       7.6                  90          2.32047664              -93.54
       7.6                 120          2.32047664            -100.335
       7.6                 150          2.32047664             -23.685
       7.6                 180          2.32047664              69.375
       7.6                   0          2.42047664              -55.68
       7.6                  30          2.42047664              -84.33
       7.6                  60          2.42047664            -101.445
       7.6                  90          2.42047664             -94.955
       7.6                 120          2.42047664             -102.88
       7.6                 150          2.42047664             -18.965
       7.6                 180          2.42047664               87.23
       7.7                   0          2.12047664             -66.255
       7.7                  30          2.12047664             -81.645
       7.7                  60          2.12047664              -90.85
       7.7                  90          2.12047664               -85.7
       7.7                 120          2.12047664              -94.05
       7.7                 150          2.12047664             -47.775
       7.7                 180          2.12047664                7.45
       7.7                   0          2.22047664              -66.92
       7.7                  30          2.22047664               -83.9
       7.7                  60          2.22047664             -93.175
       7.7                  90          2.22047664               -87.2
       7.7                 120          2.22047664             -96.375
       7.7                 150          2.22047664             -44.945
       7.7                 180          2.22047664               18.92
       7.7                   0          2.32047664              -67.31
       7.7                  30          2.32047664             -86.135
       7.7                  60          2.32047664             -95.505
       7.7                  90          2.32047664             -88.755
       7.7                 120          2.32047664             -98.785
       7.7                 150          2.32047664              -41.99
       7.7                 180          2.32047664               31.47
       7.7                   0          2.42047664             -67.135
       7.7                  30          2.42047664              -88.07
       7.7                  60          2.42047664             -97.715
       7.7                  90          2.42047664              -90.14
       7.7                 120          2.42047664            -101.275
       7.7                 150          2.42047664              -38.77
       7.7                 180          2.42047664              45.315
       7.8                   0          2.12047664              -71.39
       7.8                  30          2.12047664             -82.255
       7.8                  60          2.12047664             -86.715
       7.8                  90          2.12047664              -80.96
       7.8                 120          2.12047664             -91.805
       7.8                 150          2.12047664             -59.085
       7.8                 180          2.12047664              -16.51
       7.8                   0          2.22047664              -72.87
       7.8                  30          2.22047664             -84.845
       7.8                  60          2.22047664             -89.095
