50
   4.00   4.25   4.50   4.75   5.00
   5.25   5.50   5.75   6.00   6.25
   6.50   6.75   7.00   7.25   7.50
   7.75   8.00   8.25   8.50   8.75
   9.00  10.00  11.00  12.00  14.00
  16.00  18.00  20.00  22.00  24.00
  26.00  28.00  30.00  35.00  40.00
  50.00  60.00  70.00  80.00  90.00
 100.00 110.00 120.00 130.00 140.00
 150.00 160.00 200.00 250.00 300.00
178
0 0 0
  1.8771310000e+05  1.0571610000e+05  5.2293878000e+04  1.8459683000e+04 -2.0539496000e+03
 -1.3674741000e+04 -1.9515621000e+04 -2.1728809000e+04 -2.1771633000e+04 -2.0606322000e+04
 -1.8848186000e+04 -1.6874838000e+04 -1.4906501000e+04 -1.3061630000e+04 -1.1395970000e+04
 -9.9271335000e+03 -8.6506712000e+03 -7.5509339000e+03 -6.6076376000e+03 -5.7998898000e+03
 -5.1066743908e+03 -3.1827795492e+03 -2.0911669078e+03 -1.4355444000e+03 -7.5379462620e+02
 -4.4721358044e+02 -2.8537444942e+02 -1.8595170795e+02 -1.2879515208e+02 -8.9697356897e+01
 -6.5322742906e+01 -4.7978570657e+01 -3.6749982281e+01 -2.0482476358e+01 -1.1627909642e+01
 -4.7627917885e+00 -2.2968710400e+00 -1.2397937809e+00 -7.2674435250e-01 -4.5370292148e-01
 -2.9767448678e-01 -2.0331567979e-01 -1.4355444000e-01 -1.0422411218e-01 -7.7487111304e-02
 -5.8799898624e-02 -4.5421522031e-02 -1.8604655424e-02 -7.6204668617e-03 -3.6749936640e-03
0 2 2
  1.7884379000e+04  1.3468531000e+04  1.0548388000e+04  8.4127039000e+03  6.7892020000e+03
  5.5451366000e+03  4.5934926000e+03  3.8660898000e+03  3.3073259000e+03  2.8740161000e+03
  2.5331020000e+03  2.2597312000e+03  2.0354306000e+03  1.8473000000e+03  1.6866472000e+03
  1.5474339000e+03  1.4251792000e+03  1.3164208000e+03  1.2187870000e+03  1.1305360000e+03
  1.0506203253e+03  7.9428064389e+02  6.1222921530e+02  4.8004827000e+02  3.0766477617e+02
  2.0475480349e+02  1.4398140249e+02  1.0373426392e+02  7.8309519863e+01  5.9980013027e+01
  4.7220826225e+01  3.7540955207e+01  3.0723111614e+01  1.9669630876e+01  1.2961303291e+01
  6.6361872845e+00  3.8403861600e+00  2.4184355993e+00  1.6201629113e+00  1.1378921956e+00
  8.2952341056e-01  6.2323321605e-01  4.8004827000e-01  3.7757096521e-01  3.0230444991e-01
  2.4578471424e-01  2.0252036391e-01  1.0369042632e-01  5.3089498276e-02  3.0723089280e-02
0 4 4
  1.5015081000e+03  6.0826427000e+02  2.9681445000e+02  1.7444315000e+02  1.1728739000e+02
  8.4653473000e+01  6.2566779000e+01  4.6927409000e+01  3.5733690000e+01  2.7623106000e+01
  2.1635020000e+01  1.7318321000e+01  1.4337413000e+01  1.2316972000e+01  1.0909627000e+01
  9.8349392000e+00  8.9808369000e+00  8.2434405000e+00  7.5911189000e+00  6.9833576000e+00
  6.3795675331e+00  4.2029980221e+00  2.6360454436e+00  1.6357018025e+00  5.5314069152e-01
  1.0380173634e-01  2.7137845399e-02  8.1184676590e-04  2.8494078855e-04  3.0884254011e-05
  2.3686641591e-08  6.1459657505e-09  2.4834573358e-10  5.4632129804e-11  1.1274929395e-14
  5.4079858318e-19  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
0 6 6
  1.0584778000e+03  3.6419579000e+02  1.3139038000e+02  4.8670326000e+01  1.8762658000e+01
  8.1036757000e+00  4.1277102000e+00  2.5130974000e+00  1.7481261000e+00  1.3842672000e+00
  1.1540930000e+00  1.0011051000e+00  7.9520321000e-01  6.1020566000e-01  4.4501884000e-01
  3.0152001000e-01  2.0026343000e-01  1.4058127000e-01  9.8566736000e-02  8.4312219000e-02
  6.0275863073e-02  1.2616386457e-02 -8.1834631442e-03 -1.7902338071e-02 -1.3391381907e-02
 -1.7484454380e-03 -4.4522097509e-04 -2.1848786409e-05 -7.6948456516e-06 -8.3703555575e-07
 -6.3746558416e-10 -1.6540300289e-10 -6.6835924173e-12 -1.4702845233e-12 -3.0343598629e-16
