9.0000	60.000	2.4205	-45.770
8.9000	60.000	2.4205	-48.900
8.8000	60.000	2.4205	-52.270
8.7000	60.000	2.4205	-55.840
8.6000	60.000	2.4205	-59.760
8.5000	60.000	2.4205	-63.860
8.4000	60.000	2.4205	-68.100
8.3000	60.000	2.4205	-72.700
8.1000	60.000	2.4205	-82.360
8.0000	60.000	2.4205	-87.380
7.9000	60.000	2.4205	-92.820
7.8000	60.000	2.4205	-98.330
7.7000	60.000	2.4205	-103.69
7.6000	60.000	2.4205	-109.12
7.5000	60.000	2.4205	-114.39
7.4000	60.000	2.4205	-119.28
7.3000	60.000	2.4205	-123.78
7.2000	60.000	2.4205	-127.47
7.1000	60.000	2.4205	-130.18
7.0000	60.000	2.4205	-131.57
6.9000	60.000	2.4205	-131.08
6.8000	60.000	2.4205	-128.35
6.7000	60.000	2.4205	-122.60
6.6000	60.000	2.4205	-113.05
6.5000	60.000	2.4205	-98.800
6.4000	60.000	2.4205	-78.600
6.3000	60.000	2.4205	-51.050
6.2000	60.000	2.4205	-14.560
6.1000	60.000	2.4205	33.050
6.0000	60.000	2.4205	94.150
5.9000	60.000	2.4205	171.68
5.8000	60.000	2.4205	269.34
5.7000	60.000	2.4205	391.60
5.6000	60.000	2.4205	543.39
5.5000	60.000	2.4205	731.93
5.4000	60.000	2.4205	964.91
5.3000	60.000	2.4205	1253.3
5.2000	60.000	2.4205	1609.3
5.1000	60.000	2.4205	2051.8
5.0000	60.000	2.4205	2601.7
4.9000	60.000	2.4205	3287.0
20.000	90.000	2.4205	-0.28000
19.000	90.000	2.4205	-0.33000
18.000	90.000	2.4205	-0.49000
17.000	90.000	2.4205	-0.72000
16.000	90.000	2.4205	-1.0700
15.000	90.000	2.4205	-1.6600
14.500	90.000	2.4205	-2.0500
14.000	90.000	2.4205	-2.5800
13.500	90.000	2.4205	-3.2400
13.000	90.000	2.4205	-4.0600
12.500	90.000	2.4205	-5.2000
12.000	90.000	2.4205	-6.7800
11.700	90.000	2.4205	-7.9800
11.400	90.000	2.4205	-9.4400
