45
   4.25   4.50   4.75   5.00   5.25
   5.50   5.75   6.00   6.25   6.50
   6.75   7.00   7.25   7.50   7.75
   8.00   8.25   8.50   8.75   9.00
   9.50  10.00  12.00  14.00  16.00
  18.00  20.00  30.00  40.00  50.00
  60.00  70.00  80.00  90.00 100.00
 110.00 120.00 130.00 140.00 150.00
 160.00 170.00 180.00 190.00 200.00
174
0 0 0
  2.5157201900e+05  1.6066885100e+05  1.2130612500e+05  8.5726278000e+04  5.7236544400e+04
  3.4988412700e+04  2.0281229300e+04  1.0824477700e+04  4.9258361900e+03  1.3872831900e+03
 -6.2191037900e+02 -1.6667288000e+03 -2.1214580100e+03 -2.2303380900e+03 -2.1482539600e+03
 -1.9708363400e+03 -1.7551101800e+03 -1.5344238800e+03 -1.3250096200e+03 -1.1354941243e+03
 -8.2590365868e+02 -5.9936497012e+02 -1.8345200000e+02 -6.9206522507e+01 -3.1711319905e+01
 -1.6492260671e+01 -8.5505669454e+00 -7.5142177778e-01 -1.3373650812e-01 -3.5058223153e-02
 -1.1740928000e-02 -5.0911042724e-03 -2.0896329375e-03 -1.0360500204e-03 -5.4778473677e-04
 -3.7091353686e-04 -2.3577259815e-04 -1.3909786984e-04 -7.7625301095e-05 -4.8090841088e-05
 -3.4601353363e-05 -2.3625216822e-05 -1.5440653686e-05 -1.0325886176e-05 -8.5591365120e-06
0 2 2
  1.9787349700e+02 -1.8922885000e+02  5.8201522900e+01  1.1510766000e+03  1.5775478400e+03
  1.0475118600e+03  6.4548544200e+02  3.6900562300e+02  1.8586250100e+02  6.9829885700e+01
  2.3041194900e-01 -3.8099537000e+01 -5.6611198400e+01 -6.2867777400e+01 -6.2162049500e+01
 -5.7749278600e+01 -5.1840064400e+01 -4.5321617800e+01 -3.9157756500e+01 -3.3288885602e+01
 -2.3787673316e+01 -1.6904169700e+01 -4.4920152878e+00 -1.1757167566e+00 -1.7736387650e-01
 -4.4774248001e-02 -1.0599313939e-03 -3.2423537375e-10 -1.4720329170e-14 -7.0605614284e-19
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
0 4 4
  1.5801684200e+02  1.4948708800e+01 -3.6857466900e+01 -2.6911973800e+01  2.0503182300e+01
  2.2127972300e+01  1.2219446900e+01  6.3486115400e+00  2.8385751600e+00  7.5235945900e-01
 -3.8024967200e-01 -1.0498118400e+00 -1.2429440300e+00 -1.2895996900e+00 -1.1727587800e+00
 -1.0058372300e+00 -8.3492219600e-01 -7.2808490900e-01 -6.3750298100e-01 -4.8930080955e-01
 -3.1211407810e-01 -2.0202553565e-01 -3.0054195323e-02 -6.4906334014e-03  6.3202984562e-04
  3.1442040108e-04 -3.1890434542e-06 -9.7553549425e-13 -4.4289441422e-17 -2.1243296816e-21
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
0 6 6
  1.6120880500e+01 -1.4905729600e+00 -3.2338769000e-01  3.5405975100e+01 -6.2660763000e+00
  4.1860777100e-01  5.4539275400e-01  2.5086625600e-01  1.4595001600e-01  5.4070726800e-02
  8.0683822200e-03 -1.4114885700e-02 -4.1490241300e-02 -4.6223974100e-02 -5.4225645500e-02
 -4.9538194300e-02 -2.7796314300e-02  7.2747303000e-03  2.8831061900e-02 -1.0047891268e-03
 -2.7166009927e-03 -6.2101921842e-04 -7.9445550067e-03 -1.8545258987e-03 -7.3489601006e-04
 -2.3634054654e-04 -1.8277312630e-05 -5.5910706350e-12 -2.5383535180e-16 -1.2175135986e-20
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
1 0 1
 -9.2071486900e+04 -4.9027356100e+04 -4.3516298600e+04 -3.3540760700e+04 -2.3772369300e+04
 -1.4730965800e+04 -8.9836869800e+03 -5.3859885700e+03 -3.1577912100e+03 -1.7956464600e+03
 -9.7575199700e+02 -4.9287454300e+02 -2.1565188800e+02 -6.2850751000e+01  1.6492338200e+01
  5.3700220300e+01  6.7338471700e+01  6.8737674900e+01  6.3567906400e+01  5.6063972805e+01
  4.0783109453e+01  2.8167044050e+01  6.5157365775e+00  1.5431517475e+00  2.0908559514e-01
  5.1912749757e-02  9.8794624842e-04  3.0221495743e-10  1.3720599335e-14  6.5810440325e-19
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
1 2 1
  3.2116253600e+02  3.0748398600e+02  9.9657167800e+01  5.7822837100e+02  1.3180219600e+03
  8.4523324200e+02  5.2567013700e+02  3.2878139800e+02  2.0530225200e+02  1.2736901500e+02
  7.8020674100e+01  4.6755754400e+01  2.7395659000e+01  1.5401825600e+01  8.2032994600e+00
