45
   3.00   3.25   3.50   3.75   4.00
   4.25   4.50   4.75   5.00   5.25
   5.50   5.75   6.00   6.25   6.50
   6.75   7.00   7.25   7.50   8.00
   8.50   9.00   9.50  10.00  11.00
  12.00  13.00  14.00  15.00  17.00
  19.00  21.00  22.00  25.00  30.00
  40.00  50.00  75.00 100.00 110.00
 125.00 150.00 200.00 250.00 300.00
146
0 0 0 0
   3.253035960e+05   2.092818080e+05   1.346505200e+05   8.663702570e+04   5.570304680e+04
   3.499459950e+04   2.135458150e+04   1.253266940e+04   6.943848200e+03   3.489995270e+03
   1.421461690e+03   2.349534970e+02  -4.022287090e+02  -7.061986100e+02  -8.147958280e+02
  -8.142377820e+02  -7.572875550e+02  -6.753541150e+02  -5.865183080e+02  -4.220746560e+02
  -2.941253150e+02  -2.025744979e+02  -1.394851178e+02  -9.666217928e+01  -4.793463084e+01
  -2.493749410e+01  -1.352636862e+01  -7.567306959e+00  -4.322704000e+00  -2.148166864e+00
  -1.047005979e+00  -5.741007991e-01  -4.342771975e-01  -2.016800778e-01  -6.754225000e-02
  -1.202106940e-02  -3.151251216e-03  -2.766530560e-04  -4.923830025e-05  -2.779373685e-05
  -1.290752498e-05  -4.322704000e-06  -7.693484414e-07  -2.016800778e-07  -6.754225000e-08
0 0 2 2
   2.852731590e+04   1.825507270e+04   1.169094050e+04   7.490154620e+03   4.848228550e+03
   3.109550510e+03   1.902036390e+03   1.107000060e+03   6.000884680e+02   2.900318250e+02
   1.094868330e+02   1.097286100e+01  -3.764562200e+01  -5.733305000e+01  -6.123484600e+01
  -5.726170000e+01  -4.996583500e+01  -4.182242900e+01  -3.408487500e+01  -2.157260200e+01
  -1.322892500e+01  -8.047143994e+00  -4.932188985e+00  -3.084180961e+00  -1.299851710e+00
  -6.183787249e-01  -3.215585451e-01  -1.773962165e-01  -1.016180000e-01  -6.349238729e-02
  -3.948258966e-02  -2.645202216e-02  -2.196063936e-02  -1.316969280e-02  -6.351125000e-03
  -2.009535645e-03  -8.231058000e-04  -1.625888000e-04  -5.144411250e-05  -3.513702104e-05
  -2.107150848e-05  -1.016180000e-05  -3.215257031e-06  -1.316969280e-06  -6.351125000e-07
0 0 4 4
   1.313697700e+03   8.360507500e+02   5.328413330e+02   3.401907870e+02   2.121318930e+02
   1.198655610e+02   8.201969300e+01   5.856300600e+01   4.030428700e+01   2.642993400e+01
   1.643772900e+01   9.624318000e+00   5.224519000e+00   2.532700000e+00   9.777280000e-01
   1.401690000e-01  -2.666770000e-01  -4.276560000e-01  -4.576130000e-01  -3.641560000e-01
  -2.389170000e-01  -1.443299999e-01  -8.354899972e-02  -4.789799927e-02  -1.592499513e-02
  -5.855964020e-03  -2.322713354e-03  -1.032440835e-03  -5.362992334e-04  -2.670076660e-05
  -6.947114628e-08  -1.722229537e-10  -8.574478458e-12  -1.058219068e-15  -0.000000000e+00
  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00
  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00
1 0 0 1
   3.356140790e+04   2.149925350e+04   1.378107090e+04   8.835375290e+03   5.631443860e+03
   3.389932050e+03   2.042424230e+03   1.241595860e+03   7.647981200e+02   4.816999550e+02
   3.126100310e+02   2.102382250e+02   1.468379050e+02   1.062244060e+02   7.890573100e+01
   5.936077600e+01   4.445019600e+01   3.249770800e+01   2.252633500e+01   7.461604997e+00
  -2.649922009e+00  -8.573339024e+00  -1.139190806e+01  -1.208064414e+01  -1.031165348e+01
  -7.362950046e+00  -4.832774428e+00  -3.031569619e+00  -1.846781000e+00  -9.177574381e-01
  -4.473104680e-01  -2.452720445e-01  -1.855354605e-01  -8.616341434e-02  -2.885595313e-02
  -5.135739704e-03  -1.346303349e-03  -1.181939840e-04  -2.103598983e-05  -1.187426785e-05
  -5.514458518e-06  -1.846781000e-06  -3.286873411e-07  -8.616341434e-08  -2.885595312e-08
1 0 2 1
  -2.197799000e+03  -1.356041620e+03  -8.406610310e+02  -5.219208500e+02  -3.470712650e+02
  -2.203501930e+02  -1.745213210e+02  -1.641846270e+02  -1.656135790e+02  -1.665437140e+02
  -1.626941380e+02  -1.536630120e+02  -1.406637710e+02  -1.253794600e+02  -1.093281690e+02
  -9.363452600e+01  -7.901874700e+01  -6.587363300e+01  -5.434947800e+01  -3.608937200e+01
  -2.333843200e+01  -1.478950499e+01  -9.220347969e+00  -5.671373914e+00  -2.072108366e+00
  -7.260335391e-01  -2.410682498e-01  -7.316663804e-02  -1.724921229e-02  -8.587877115e-04
  -2.234428982e-06  -5.539277524e-09  -2.757844688e-10  -3.403593407e-14  -0.000000000e+00
  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00
  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00
1 0 2 3
   3.027781130e+04   1.959768150e+04   1.267383670e+04   8.188013980e+03   5.314841570e+03
   3.777777360e+03   2.780574270e+03   2.089904310e+03   1.600669890e+03   1.244115620e+03
   9.768441720e+02   7.716055480e+02   6.111160870e+02   4.841958600e+02   3.832430380e+02
   3.027842470e+02   2.386774330e+02   1.876819150e+02   1.472060200e+02   8.988596300e+01
   5.436450999e+01   3.259204798e+01   1.937888493e+01   1.143216083e+01   3.878960813e+00
   1.265086227e+00   3.853714414e-01   1.017108839e-01   1.610802848e-02   8.019715154e-04
   2.086602280e-06   5.172806657e-09   2.575389533e-10   3.178416419e-14   0.000000000e+00
   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00
   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00   0.000000000e+00
1 0 4 3
  -4.676948650e+02  -2.965540690e+02  -1.884344030e+02  -1.202224970e+02  -6.970498200e+01
  -4.452679500e+01  -2.034554100e+01  -6.091093000e+00  -2.973270000e-01   1.477535000e+00
   1.526462000e+00   9.904770000e-01   3.852940000e-01  -9.349600000e-02  -4.066660000e-01
  -5.766290000e-01  -6.420970000e-01  -6.396770000e-01  -5.968620000e-01  -4.640060000e-01
  -3.291909999e-01  -2.215329998e-01  -1.437899995e-01  -9.105699861e-02  -3.478498936e-02
  -1.264492231e-02  -4.485446452e-03  -1.561130345e-03  -4.762870634e-04  -2.371293659e-05
  -6.169728799e-08  -1.529511134e-10  -7.614989750e-12  -9.398037903e-16  -0.000000000e+00
  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00
  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00  -0.000000000e+00
1 0 4 5
