7.00                 40.00              -114.35548800  
7.25                 40.00              -104.57619300  
7.50                 40.00              -92.08086000  
7.75                 40.00              -79.26882100  
8.00                 40.00              -67.27361100  
8.50                 40.00              -47.41684900  
9.00                 40.00              -33.19867350  
9.50                 40.00              -23.38222350  
10.00                40.00              -16.64436750  
10.50                40.00              -12.03417050  
11.00                40.00              -8.83654350  
11.50                40.00              -6.58682900  
12.00                40.00              -4.98079100  
12.50                40.00              -3.81544350  
13.00                40.00              -2.95893050  
13.50                40.00              -2.32040250  
14.00                40.00              -1.83715050  
14.50                40.00              -1.47061000  
15.00                40.00              -1.18568600  
16.00                40.00              -0.78974600  
17.00                40.00              -0.53991200  
18.00                40.00              -0.37795750  
19.00                40.00              -0.27015750  
20.00                40.00              -0.19672650  
21.00                40.00              -0.14587950  
22.00                40.00              -0.10929150  
23.00                40.00              -0.08325400  
24.00                40.00              -0.06466500  
25.00                40.00              -0.04990150  
4.00                 45.00              14943.95872950  
4.50                 45.00              5562.53262750  
5.00                 45.00              1831.02778550  
5.25                 45.00              968.47819300  
5.50                 45.00              459.30625350  
5.75                 45.00              168.50667650  
6.00                 45.00              10.16851550  
6.25                 45.00              -69.55980750  
6.50                 45.00              -103.96378000  
6.75                 45.00              -113.24070850  
7.00                 45.00              -109.43214800  
7.25                 45.00              -99.53476100  
7.50                 45.00              -87.39319600  
7.75                 45.00              -75.11696150  
8.00                 45.00              -63.72315200  
8.50                 45.00              -44.94423600  
9.00                 45.00              -31.51868100  
9.50                 45.00              -22.24268250  
10.00                45.00              -15.86527350  
10.50                45.00              -11.49212800  
11.00                45.00              -8.44946650  
11.50                45.00              -6.30608400  
12.00                45.00              -4.77539400  
12.50                45.00              -3.66281550  
13.00                45.00              -2.84363800  
13.50                45.00              -2.23240000  
14.00                45.00              -1.76890500  
14.50                45.00              -1.41556850  
15.00                45.00              -1.14273950  
16.00                45.00              -0.76251800  
17.00                45.00              -0.52194950  
18.00                45.00              -0.36569100  
19.00                45.00              -0.26167550  
20.00                45.00              -0.19068400  
21.00                45.00              -0.14141200  
22.00                45.00              -0.10611800  
