44
   3.50   3.75   4.00   4.25   4.50
   4.75   5.00   5.25   5.50   5.75
   6.00   6.25   6.50   6.75   7.00
   7.25   7.50   7.75   8.00   8.25
   8.50   8.75   9.00   9.50  10.00
  11.00  12.00  14.00  16.00  20.00
  21.00  22.00  25.00  30.00  40.00
  50.00  75.00 100.00 110.00 125.00
 150.00 200.00 250.00 300.00
49
0 0 0 T
  6.7546399000e+03  4.3339132000e+03  2.6721931000e+03  1.6056575000e+03  9.2979823000e+02
  5.1028719000e+02  2.5573196000e+02  1.0589772000e+02  2.1304395000e+01 -2.3456406000e+01
 -4.4509743000e+01 -5.1957680000e+01 -5.1973304000e+01 -4.8260087000e+01 -4.2966081000e+01
 -3.7288047000e+01 -3.1844281000e+01 -2.6930616000e+01 -2.2633731000e+01 -1.8968056000e+01
 -1.5880427000e+01 -1.3302283000e+01 -1.1161716000e+01 -7.9244984000e+00 -5.7093313000e+00
 -3.0992968000e+00 -1.7757965000e+00 -6.7515160947e-01 -2.9389227000e-01 -6.8910096170e-02
 -5.0182444171e-02 -3.7087131797e-02 -1.6156899283e-02 -4.9394648006e-03 -7.6133905196e-04
 -1.7851019419e-04 -1.2795870570e-05 -1.9722776378e-06 -1.0614892421e-06 -4.6243741629e-07
 -1.4137573205e-07 -2.1790795189e-08 -5.1092598896e-09 -1.5619959192e-09
0 2 2 T
  1.4770070000e+03  9.9994745000e+02  6.3157869000e+02  3.9361054000e+02  2.3963147000e+02
  1.4175026000e+02  8.0493726000e+01  4.2993007000e+01  2.0617569000e+01  7.7171620000e+00
  6.5611157000e-01 -2.8994149000e+00 -4.4064451000e+00 -4.7798660000e+00 -4.5722730000e+00
 -4.1020470000e+00 -3.5416648000e+00 -2.9869374000e+00 -2.4786408000e+00 -2.0362173000e+00
 -1.6624849000e+00 -1.3509798000e+00 -1.0945959000e+00 -7.1372081000e-01 -4.6493460000e-01
 -2.0343208000e-01 -9.2986469000e-02 -2.5560556085e-02 -3.5944444500e-03  3.3354077567e-07
  4.5152928134e-08  6.1110241997e-09  1.5147807364e-11  6.8771625330e-16  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
0 4 4 T
  1.8947320000e+02  3.8074988000e+01  3.1320509000e+01  1.8395136000e+01  1.1461562000e+01
  6.5761901000e+00  3.6356318000e+00  1.8189700000e+00  7.8816946000e-01  2.2634805000e-01
 -7.3125863000e-02 -1.9670462000e-01 -2.3166275000e-01 -2.2192312000e-01 -1.9292054000e-01
 -1.5558978000e-01 -1.2634245000e-01 -1.0446740000e-01 -8.7475176000e-02 -7.3846020000e-02
 -6.3969036000e-02 -5.5545529000e-02 -4.7412639000e-02 -3.2459253000e-02 -2.1102845000e-02
 -9.5770284000e-03 -4.6336505000e-03 -1.2938791762e-03 -2.1450449000e-04 -1.3666990004e-08
 -1.8501624463e-09 -2.5040208797e-10 -6.2068852423e-13 -2.8179496616e-17 -0.0000000000e+00
 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00
 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00
1 0 1 T
  4.3620410000e+03  2.7525356000e+03  1.7246690000e+03  1.0680356000e+03  6.4818144000e+02
  3.8262519000e+02  2.1686232000e+02  1.1535948000e+02  5.4760414000e+01  1.9823165000e+01
  6.9281923000e-01 -8.9307525000e+00 -1.3021076000e+01 -1.4025822000e+01 -1.3422780000e+01
 -1.2078917000e+01 -1.0480217000e+01 -8.8982002000e+00 -7.4477208000e+00 -6.1777916000e+00
 -5.1020541000e+00 -4.2036989000e+00 -3.4628058000e+00 -2.3606151000e+00 -1.6314648000e+00
 -8.1925271000e-01 -4.3538788000e-01 -1.5058089471e-01 -3.1459399500e-02 -3.8231745885e-06
 -5.1756049044e-07 -7.0046945184e-08 -1.7363008187e-10 -7.8828721870e-15 -0.0000000000e+00
 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00
 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00 -0.0000000000e+00
1 2 1 T
 -6.0894896000e+02 -3.7261758000e+02 -2.2743818000e+02 -1.3969132000e+02 -8.7397597000e+01
 -5.4471367000e+01 -3.3597304000e+01 -2.0269552000e+01 -1.1829752000e+01 -6.5595034000e+00
 -3.3487675000e+00 -1.4529960000e+00 -3.8501694000e-01  1.7971945000e-01  4.4931725000e-01
  5.4852050000e-01  5.5453048000e-01  5.1501464000e-01  4.5567275000e-01  3.8971312000e-01
  3.2747893000e-01  2.6977622000e-01  2.1925341000e-01  1.4136516000e-01  8.9556902000e-02
  3.6026773000e-02  1.5273089000e-02  3.1713999831e-03  3.9156552500e-04  1.6102009555e-08
  2.1798020911e-09  2.9501571392e-10  7.3127532435e-13  3.3200179677e-17  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
1 2 3 T
  3.6127149000e+03  2.3701254000e+03  1.6234951000e+03  1.1591302000e+03  8.5235909000e+02
  6.4378831000e+02  4.9738817000e+02  3.9214617000e+02  3.1477822000e+02  2.5674382000e+02
