  4.2500	  4.107560e+03	 -1.110450e+03	 -6.828760e+02	  1.444470e+03	  1.549490e+01	 -2.580270e+02	  2.136370e+01	 -1.806580e+03	  6.779450e+02	  2.054730e+01	 -1.195980e+02	  1.411110e+02	  7.820010e+02	 -9.651040e+02	 -1.506480e+03	  8.922310e+02	  1.779940e+02	 -4.403460e+02	  4.092880e+01	 -1.012080e+03	  6.276530e+02	  7.523100e+01	 -2.878050e+02	  2.707960e+02	  4.214380e+02	  8.161630e+02	 -4.297270e+02	 -5.412310e+01	  2.172870e+02	 -8.529910e+01	  5.818680e+02	 -3.651580e+02	 -4.072690e+00	  1.232200e+02	 -1.254140e+02	 -3.820450e+02	  1.941470e+02	  1.008910e+02	 -1.351960e+02	  2.593090e+01	 -3.694120e+01	  1.516710e+02	 -2.616100e+01	 -1.097150e+02	  1.355900e+01
  4.3750	  3.268950e+03	 -8.987340e+02	 -4.791440e+02	  1.154900e+03	 -4.315230e-02	 -1.940610e+02	  1.474280e+01	 -1.446410e+03	  5.352940e+02	  1.276350e+01	 -8.664460e+01	  1.034330e+02	  6.094950e+02	 -8.157260e+02	 -1.258760e+03	  6.995230e+02	  1.374100e+02	 -3.253150e+02	  3.495350e+01	 -8.024600e+02	  4.828420e+02	  5.486850e+01	 -2.059650e+02	  1.949570e+02	  3.628240e+02	  6.901250e+02	 -3.449240e+02	 -4.647830e+01	  1.663610e+02	 -6.132870e+01	  4.670340e+02	 -2.860410e+02	 -5.938520e+00	  9.103210e+01	 -9.399020e+01	 -3.107270e+02	  1.530130e+02	  8.024410e+01	 -9.888830e+01	  2.463770e+01	 -3.772140e+01	  1.148490e+02	 -1.913190e+01	 -7.791230e+01	  1.262660e+01
  4.5000	  2.591020e+03	 -7.268270e+02	 -3.255160e+02	  9.220020e+02	 -1.060200e+01	 -1.463330e+02	  1.004100e+01	 -1.157010e+03	  4.237960e+02	  7.310590e+00	 -6.276760e+01	  7.599310e+01	  4.734000e+02	 -6.950730e+02	 -1.059250e+03	  5.546570e+02	  1.075560e+02	 -2.427840e+02	  2.985700e+01	 -6.428370e+02	  3.755630e+02	  4.076790e+01	 -1.485270e+02	  1.412470e+02	  3.145150e+02	  5.871780e+02	 -2.796540e+02	 -3.974870e+01	  1.290910e+02	 -4.459070e+01	  3.783950e+02	 -2.268890e+02	 -6.615810e+00	  6.812000e+01	 -7.126230e+01	 -2.542240e+02	  1.216750e+02	  6.479950e+01	 -7.319270e+01	  2.283140e+01	 -3.682110e+01	  8.849860e+01	 -1.396520e+01	 -5.642750e+01	  1.142040e+01
  4.6250	  2.044490e+03	 -5.872990e+02	 -2.109310e+02	  7.347830e+02	 -1.738540e+01	 -1.106010e+02	  6.702370e+00	 -9.244950e+02	  3.361390e+02	  3.562190e+00	 -4.549570e+01	  5.603190e+01	  3.661270e+02	 -5.967370e+02	 -8.972830e+02	  4.445840e+02	  8.525620e+01	 -1.832390e+02	  2.551390e+01	 -5.200260e+02	  2.954080e+02	  3.078550e+01	 -1.081180e+02	  1.031600e+02	  2.743830e+02	  5.024980e+02	 -2.286720e+02	 -3.390360e+01	  1.013920e+02	 -3.283480e+01	  3.091450e+02	 -1.819360e+02	 -6.605880e+00	  5.163980e+01	 -5.465410e+01	 -2.092620e+02	  9.761860e+01	  5.301650e+01	 -5.479010e+01	  2.080190e+01	 -3.488790e+01	  6.922550e+01	 -1.017900e+01	 -4.156440e+01	  1.010950e+01
  4.7500	  1.605110e+03	 -4.741020e+02	 -1.265620e+02	  5.843870e+02	 -2.136380e+01	 -8.375700e+01	  4.331470e+00	 -7.377110e+02	  2.668900e+02	  1.047670e+00	 -3.301790e+01	  4.151670e+01	  2.816690e+02	 -5.158880e+02	 -7.648000e+02	  3.600270e+02	  6.835580e+01	 -1.399860e+02	  2.181620e+01	 -4.245540e+02	  2.349580e+02	  2.357890e+01	 -7.958380e+01	  7.609060e+01	  2.407850e+02	  4.323720e+02	 -1.883470e+02	 -2.887550e+01	  8.050000e+01	 -2.451700e+01	  2.544500e+02	 -1.472590e+02	 -6.222740e+00	  3.964840e+01	 -4.238200e+01	 -1.733200e+02	  7.900850e+01	  4.386090e+01	 -4.146000e+01	  1.873100e+01	 -3.237340e+01	  5.484540e+01	 -7.413800e+00	 -3.105890e+01	  8.801220e+00
  4.8750	  1.252900e+03	 -3.823090e+02	 -6.541450e+01	  4.636610e+02	 -2.330380e+01	 -6.351660e+01	  2.647150e+00	 -5.877020e+02	  2.119660e+02	 -5.834870e-01	 -2.400940e+01	  3.095330e+01	  2.152670e+02	 -4.488610e+02	 -6.556440e+02	  2.943500e+02	  5.537380e+01	 -1.083070e+02	  1.867100e+01	 -3.495700e+02	  1.889090e+02	  1.828600e+01	 -5.932840e+01	  5.678110e+01	  2.124530e+02	  3.739270e+02	 -1.561100e+02	 -2.458030e+01	  6.452000e+01	 -1.857720e+01	  2.108250e+02	 -1.201450e+02	 -5.659570e+00	  3.081330e+01	 -3.320620e+01	 -1.444510e+02	  6.449620e+01	  3.662810e+01	 -3.169790e+01	  1.672820e+01	 -2.958720e+01	  4.392420e+01	 -5.402040e+00	 -2.349060e+01	  7.560540e+00
  5.0000	  9.713980e+02	 -3.079150e+02	 -2.198120e+01	  3.668330e+02	 -2.380100e+01	 -4.819860e+01	  1.449920e+00	 -4.672710e+02	  1.682690e+02	 -1.590060e+00	 -1.750400e+01	  2.324700e+01	  1.631510e+02	 -3.928510e+02	 -5.650870e+02	  2.427770e+02	  4.527720e+01	 -8.488000e+01	  1.599840e+01	 -2.900850e+02	  1.534530e+02	  1.433930e+01	 -4.484670e+01	  4.293400e+01	  1.883940e+02	  3.249210e+02	 -1.301070e+02	 -2.092960e+01	  5.213930e+01	 -1.428820e+01	  1.757260e+02	 -9.869210e+01	 -5.032160e+00	  2.421700e+01	 -2.626160e+01	 -1.211510e+02	  5.308700e+01	  3.083040e+01	 -2.447230e+01	  1.485500e+01	 -2.673700e+01	  3.549980e+01	 -3.944580e+00	 -1.794720e+01	  6.423560e+00
  5.1250	  7.471480e+02	 -2.476560e+02	  8.048940e+00	  2.892470e+02	 -2.331060e+01	 -3.656240e+01	  5.984060e-01	 -3.706330e+02	  1.334230e+02	 -2.161530e+00	 -1.279840e+01	  1.759840e+01	  1.223330e+02	 -3.457000e+02	 -4.894700e+02	  2.018400e+02	  3.733500e+01	 -6.736240e+01	  1.373010e+01	 -2.424360e+02	  1.258480e+02	  1.135690e+01	 -3.439610e+01	  3.293160e+01	  1.678300e+02	  2.835940e+02	 -1.089740e+02	 -1.783760e+01	  4.243530e+01	 -1.115040e+01	  1.472690e+02	 -8.154400e+01	 -4.407260e+00	  1.922500e+01	 -2.094070e+01	 -1.022480e+02	  4.404320e+01	  2.612400e+01	 -1.906820e+01	  1.314160e+01	 -2.395770e+01	  2.891290e+01	 -2.893460e+00	 -1.382820e+01	  5.407190e+00
  5.2500	  5.691320e+02	 -1.988780e+02	  2.803130e+01	  2.271460e+02	 -2.217480e+01	 -2.769000e+01	 -7.416840e-03	 -2.931340e+02	  1.055900e+02	 -2.435510e+00	 -9.382720e+00	  1.342580e+01	  9.044560e+01	 -3.057290e+02	 -4.259440e+02	  1.690100e+02	  3.102280e+01	 -5.410000e+01	  1.180720e+01	 -2.039150e+02	  1.041090e+02	  9.076170e+00	 -2.676670e+01	  2.563690e+01	  1.501470e+02	  2.485550e+02	 -9.168780e+01	 -1.522500e+01	  3.475070e+01	 -8.820780e+00	  1.240410e+02	 -6.771630e+01	 -3.820860e+00	  1.539550e+01	 -1.681460e+01	 -8.683070e+01	  3.681460e+01	  2.226220e+01	 -1.498490e+01	  1.159840e+01	 -2.133240e+01	  2.370180e+01	 -2.138900e+00	 -1.072940e+01	  4.515810e+00
  5.3750	  4.283690e+02	 -1.594220e+02	  4.056300e+01	  1.775010e+02	 -2.064680e+01	 -2.090020e+01	 -4.382300e-01	 -2.310310e+02	  8.333800e+01	 -2.510960e+00	 -6.888500e+00	  1.030800e+01	  6.561100e+01	 -2.716270e+02	 -3.722670e+02	  1.424180e+02	  2.595870e+01	 -4.392390e+01	  1.017950e+01	 -1.725020e+02	  8.679470e+01	  7.313170e+00	 -2.111920e+01	  2.025260e+01	  1.348540e+02	  2.186980e+02	 -7.747160e+01	 -1.302070e+01	  2.861020e+01	 -7.063190e+00	  1.049670e+02	 -5.648300e+01	 -3.290130e+00	  1.241910e+01	 -1.357850e+01	 -7.418730e+01	  3.098890e+01	  1.906460e+01	 -1.186820e+01	  1.022350e+01	 -1.890830e+01	  1.953710e+01	 -1.599650e+00	 -8.373270e+00	  3.745970e+00
  5.5000	  3.175510e+02	 -1.275330e+02	  4.764210e+01	  1.378720e+02	 -1.891020e+01	 -1.568650e+01	 -7.439380e-01	 -1.813120e+02	  6.554070e+01	 -2.458380e+00	 -5.050670e+00	  7.941740e+00	  4.634140e+01	 -2.423560e+02	 -3.266710e+02	  1.206800e+02	  2.186090e+01	 -3.600560e+01	  8.804030e+00	 -1.466760e+02	  7.284930e+01	  5.936980e+00	 -1.687220e+01	  1.622080e+01	  1.215590e+02	  1.931370e+02	 -6.572400e+01	 -1.116210e+01	  2.366490e+01	 -5.714870e+00	  8.921990e+01	 -4.729930e+01	 -2.820940e+00	  1.007730e+01	 -1.101340e+01	 -6.375960e+01	  2.625540e+01	  1.639630e+01	 -9.465410e+00	  9.007900e+00	 -1.670770e+01	  1.617910e+01	 -1.215700e+00	 -6.565080e+00	  3.089600e+00
  5.6250	  2.307450e+02	 -1.017860e+02	  5.079740e+01	  1.062970e+02	 -1.709520e+01	 -1.167300e+01	 -9.591510e-01	 -1.415670e+02	  5.131260e+01	 -2.327420e+00	 -3.681940e+00	  6.115190e+00	  3.146170e+01	 -2.170930e+02	 -2.877460e+02	  1.027560e+02	  1.851910e+01	 -2.975690e+01	  7.642460e+00	 -1.252850e+02	  6.149710e+01	  4.853750e+00	 -1.362330e+01	  1.315170e+01	  1.099450e+02	  1.711560e+02	 -5.597550e+01	 -9.594660e+00	  1.965520e+01	 -4.663500e+00	  7.615700e+01	 -3.975150e+01	 -2.412730e+00	  8.214760e+00	 -8.961910e+00	 -5.510890e+01	  2.237840e+01	  1.415530e+01	 -7.595400e+00	  7.938620e+00	 -1.473590e+01	  1.345270e+01	 -9.428890e-01	 -5.166580e+00	  2.536210e+00
  5.7500	  1.631420e+02	 -8.103700e+01	  5.119210e+01	  8.122250e+01	 -1.529140e+01	 -8.585210e+00	 -1.106450e+00	 -1.098890e+02	  3.995860e+01	 -2.152660e+00	 -2.657100e+00	  4.695620e+00	  2.005350e+01	 -1.951760e+02	 -2.543580e+02	  8.786280e+01	  1.577380e+01	 -2.475820e+01	  6.656810e+00	 -1.074450e+02	  5.216390e+01	  3.996560e+00	 -1.109460e+01	  1.077320e+01	  9.975540e+01	  1.521760e+02	 -4.785650e+01	 -8.270080e+00	  1.638530e+01	 -3.831910e+00	  6.527320e+01	 -3.352200e+01	 -2.061520e+00	  6.721410e+00	 -7.311510e+00	 -4.788900e+01	  1.917810e+01	  1.226240e+01	 -6.127970e+00	  7.000510e+00	 -1.298790e+01	  1.123220e+01	 -7.487040e-01	 -4.078560e+00	  2.074390e+00
  5.8750	  1.108560e+02	 -6.435390e+01	  4.970180e+01	  6.139380e+01	 -1.355810e+01	 -6.213950e+00	 -1.202200e+00	 -8.473270e+01	  3.091920e+01	 -1.957540e+00	 -1.886750e+00	  3.588770e+00	  1.138650e+01	 -1.760700e+02	 -2.255960e+02	  7.540110e+01	  1.350360e+01	 -2.070830e+01	  5.814530e+00	 -9.247410e+01	  4.442040e+01	  3.314630e+00	 -9.092820e+00	  8.895470e+00	  9.077850e+01	  1.357250e+02	 -4.107180e+01	 -7.148020e+00	  1.370550e+01	 -3.165590e+00	  5.616810e+01	 -2.836160e+01	 -1.761650e+00	  5.515890e+00	 -5.977430e+00	 -4.182640e+01	  1.651640e+01	  1.065570e+01	 -4.967360e+00	  6.178660e+00	 -1.145130e+01	  9.419170e+00	 -6.094610e-01	 -3.227720e+00	  1.692610e+00
  6.0000	  7.074550e+01	 -5.097340e+01	  4.697870e+01	  4.579150e+01	 -1.193230e+01	 -4.397450e+00	 -1.258810e+00	 -6.483430e+01	  2.374140e+01	 -1.757550e+00	 -1.305230e+00	  2.723620e+00	  4.877030e+00	 -1.593420e+02	 -2.007170e+02	  6.490730e+01	  1.161430e+01	 -1.738910e+01	  5.089000e+00	 -7.983980e+01	  3.794300e+01	  2.768810e+00	 -7.482710e+00	  7.386100e+00	  8.284060e+01	  1.214140e+02	 -3.538340e+01	 -6.195230e+00	  1.149960e+01	 -2.625460e+00	  4.852150e+01	 -2.407220e+01	 -1.506960e+00	  4.536880e+00	 -4.894470e+00	 -3.670450e+01	  1.428700e+01	  9.286180e+00	 -4.042320e+00	  5.459210e+00	 -1.011010e+01	  7.934090e+00	 -5.080370e-01	 -2.559180e+00	  1.379800e+00
  6.1250	  4.028370e+01	 -4.027140e+01	  4.350390e+01	  3.358810e+01	 -1.043480e+01	 -3.010520e+00	 -1.285720e+00	 -4.916390e+01	  1.805830e+01	 -1.562580e+00	 -8.643410e-01	  2.046440e+00	  5.957170e-02	 -1.446340e+02	 -1.791140e+02	  5.601950e+01	  1.003300e+01	 -1.464110e+01	  4.458530e+00	 -6.912200e+01	  3.248560e+01	  2.329020e+00	 -6.169180e+00	  6.152370e+00	  7.579680e+01	  1.089210e+02	 -3.059860e+01	 -5.384230e+00	  9.676440e+00	 -2.183180e+00	  4.207610e+01	 -2.049540e+01	 -1.291330e+00	  3.737670e+00	 -4.012030e+00	 -3.235080e+01	  1.240710e+01	  8.114220e+00	 -3.299500e+00	  4.829510e+00	 -8.945980e+00	  6.713370e+00	 -4.321630e-01	 -2.031540e+00	  1.125700e+00
  6.2500	  1.743730e+01	 -3.173830e+01	  3.962670e+01	  2.411220e+01	 -9.074880e+00	 -1.956210e+00	 -1.290160e+00	 -3.688360e+01	  1.357350e+01	 -1.378590e+00	 -5.286290e-01	  1.516340e+00	 -3.436730e+00	 -1.316530e+02	 -1.602870e+02	  4.845270e+01	  8.702040e+00	 -1.234650e+01	  3.905460e+00	 -5.998730e+01	  2.785850e+01	  1.972140e+00	 -5.084670e+00	  5.129100e+00	  6.952600e+01	  9.797950e+01	 -2.656080e+01	 -4.692280e+00	  8.164300e+00	 -1.817960e+00	  3.662330e+01	 -1.750360e+01	 -1.109110e+00	  3.082360e+00	 -3.290650e+00	 -2.862800e+01	  1.081180e+01	  7.107840e+00	 -2.698740e+00	  4.278190e+00	 -7.940380e+00	  5.706040e+00	 -3.731440e-01	 -1.613410e+00	  9.210200e-01
  6.3750	  5.710480e-01	 -2.495640e+01	  3.560210e+01	  1.681600e+01	 -7.854130e+00	 -1.161060e+00	 -1.277110e+00	 -2.731240e+01	  1.005010e+01	 -1.208750e+00	 -2.729470e-01	  1.102220e+00	 -5.905350e+00	 -1.201540e+02	 -1.438240e+02	  4.198580e+01	  7.576070e+00	 -1.042020e+01	  3.416660e+00	 -5.217370e+01	  2.391880e+01	  1.680240e+00	 -4.182740e+00	  4.271920e+00	  6.392550e+01	  8.836730e+01	 -2.314240e+01	 -4.100290e+00	  6.906500e+00	 -1.514810e+00	  3.199420e+01	 -1.499430e+01	 -9.551560e-01	  2.543890e+00	 -2.700020e+00	 -2.542730e+01	  9.451060e+00	  6.240650e+00	 -2.210090e+00	  3.795050e+00	 -7.073600e+00	  4.871320e+00	 -3.251920e-01	 -1.281280e+00	  7.573040e-01
  6.5000	 -1.163860e+01	 -1.957940e+01	  3.162340e+01	  1.124500e+01	 -6.769590e+00	 -5.729920e-01	 -1.248510e+00	 -1.989610e+01	  7.303260e+00	 -1.054220e+00	 -8.176690e-02	  7.808890e-01	 -7.574990e+00	 -1.099410e+02	 -1.293880e+02	  3.645760e+01	  6.618960e+00	 -8.805790e+00	  2.985880e+00	 -4.548540e+01	  2.056670e+01	  1.439050e+00	 -3.435600e+00	  3.554530e+00	  5.890650e+01	  7.989520e+01	 -2.023980e+01	 -3.591750e+00	  5.859110e+00	 -1.263820e+00	  2.805130e+01	 -1.288550e+01	 -8.247520e-01	  2.103360e+00	 -2.218210e+00	 -2.266630e+01	  8.287980e+00	  5.490280e+00	 -1.811990e+00	  3.370880e+00	 -6.323100e+00	  4.176580e+00	 -2.853290e-01	 -1.018210e+00	  6.264590e-01
  6.6250	 -2.024420e+01	 -1.532660e+01	  2.781860e+01	  7.032330e+00	 -5.814240e+00	 -1.496720e-01	 -1.206370e+00	 -1.418750e+01	  5.180900e+00	 -9.151460e-01	  5.671280e-02	  5.342400e-01	 -8.627470e+00	 -1.008450e+02	 -1.166940e+02	  3.173250e+01	  5.801740e+00	 -7.456200e+00	  2.608500e+00	 -3.975770e+01	  1.771830e+01	  1.237840e+00	 -2.820290e+00	  2.956070e+00	  5.439370e+01	  7.240470e+01	 -1.776740e+01	 -3.153140e+00	  4.985970e+00	 -1.056690e+00	  2.468180e+01	 -1.110980e+01	 -7.139760e-01	  1.744570e+00	 -1.826710e+00	 -2.027730e+01	  7.292110e+00	  4.838520e+00	 -1.487390e+00	  2.997730e+00	 -5.669400e+00	  3.595690e+00	 -2.516710e-01	 -8.104640e-01	  5.217690e-01
  6.7500	 -2.607730e+01	 -1.197170e+01	  2.426480e+01	  3.885310e+00	 -4.978510e+00	  1.443750e-01	 -1.153110e+00	 -9.828040e+00	  3.556820e+00	 -7.911450e-01	  1.523100e-01	  3.478400e-01	 -9.207980e+00	 -9.272310e+01	 -1.055020e+02	  2.769210e+01	  5.100960e+00	 -6.329700e+00	  2.280100e+00	 -3.484830e+01	  1.529910e+01	  1.068610e+00	 -2.316150e+00	  2.458310e+00	  5.032370e+01	  6.576250e+01	 -1.565480e+01	 -2.773490e+00	  4.256920e+00	 -8.861070e-01	  2.179270e+01	 -9.611320e+00	 -6.196090e-01	  1.453220e+00	 -1.509470e+00	 -1.820370e+01	  6.437660e+00	  4.270560e+00	 -1.222380e+00	  2.668870e+00	 -5.096790e+00	  3.107740e+00	 -2.228630e-01	 -6.466950e-01	  4.378720e-01
  6.8750	 -2.979330e+01	 -9.332810e+00	  2.100300e+01	  1.570770e+00	 -4.251610e+00	  3.384460e-01	 -1.091230e+00	 -6.530190e+00	  2.327420e+00	 -6.814340e-01	  2.132350e-01	  2.100760e-01	 -9.432040e+00	 -8.545210e+01	 -9.560890e+01	  2.423410e+01	  4.497590e+00	 -5.390030e+00	  1.996530e+00	 -3.063500e+01	  1.324450e+01	  9.252680e-01	 -1.904930e+00	  2.045410e+00	  4.664250e+01	  5.985610e+01	 -1.384360e+01	 -2.443850e+00	  3.646950e+00	 -7.457850e-01	  1.930710e+01	 -8.343490e+00	 -5.390030e-01	  1.217000e+00	 -1.252840e+00	 -1.639790e+01	  5.702810e+00	  3.774240e+00	 -1.005710e+00	  2.378540e+00	 -4.592550e+00	  2.695950e+00	 -1.979230e-01	 -5.177050e-01	  3.704990e-01
